datetime,Caudal (l/s),Totalizador (m3),Nivel Freático (m),Obra habilitada?
2020-07-10 11:00:00,25.06,,39.65,Sí
2020-07-10 12:00:00,24.98,,39.64,Sí
2020-07-10 13:00:00,25.01,,39.65,Sí
2020-07-10 14:00:00,24.97,,39.66,Sí
2020-07-10 15:00:00,25.11,,39.64,Sí
2020-07-10 16:00:00,25.02,,39.67,Sí
2020-07-10 17:00:00,25.01,,39.65,Sí
2020-07-10 18:00:00,24.98,,39.66,Sí
2020-07-10 19:00:00,24.93,,39.68,Sí
2020-07-10 20:00:00,24.94,,39.59,Sí
2020-07-10 21:00:00,24.98,,39.66,Sí
2020-07-10 22:00:00,25.04,,39.64,Sí
2020-07-10 23:00:00,25.05,,39.63,Sí
2020-07-11 00:00:00,24.74,,39.63,Sí
2020-07-11 01:00:00,24.92,,39.62,Sí
2020-07-11 02:00:00,25.01,,39.61,Sí
2020-07-11 03:00:00,25.02,,39.61,Sí
2020-07-11 04:00:00,24.94,,39.64,Sí
2020-07-11 05:00:00,24.99,,39.65,Sí
2020-07-11 06:00:00,24.87,,39.66,Sí
2020-07-11 07:00:00,24.93,,39.66,Sí
2020-07-11 08:00:00,25.03,,39.67,Sí
2020-07-11 09:00:00,24.98,,39.65,Sí
2020-07-11 10:00:00,25.07,,39.66,Sí
2020-07-11 11:00:00,25.08,,39.67,Sí
2020-07-11 12:00:00,25.06,,39.69,Sí
2020-07-11 13:00:00,24.99,,39.65,Sí
2020-07-11 14:00:00,25.03,,39.72,Sí
2020-07-11 15:00:00,25.04,,39.72,Sí
2020-07-11 16:00:00,25.05,,39.7,Sí
2020-07-11 17:00:00,25.0,,39.71,Sí
2020-07-11 18:00:00,25.0,,39.69,Sí
2020-07-11 19:00:00,24.9,,39.7,Sí
2020-07-11 20:00:00,24.95,,39.65,Sí
2020-07-11 21:00:00,24.97,,39.66,Sí
2020-07-11 22:00:00,24.94,,39.68,Sí
2020-07-11 23:00:00,25.06,,39.69,Sí
2020-07-12 00:00:00,25.07,,39.7,Sí
2020-07-12 01:00:00,24.97,,39.66,Sí
2020-07-12 02:00:00,25.02,,39.67,Sí
2020-07-12 03:00:00,25.0,,39.7,Sí
2020-07-12 04:00:00,25.05,,39.7,Sí
2020-07-12 05:00:00,24.99,,39.7,Sí
2020-07-12 06:00:00,25.1,,39.7,Sí
2020-07-12 07:00:00,24.92,,39.64,Sí
2020-07-12 08:00:00,24.94,,39.69,Sí
2020-07-12 09:00:00,24.95,,39.67,Sí
2020-07-12 10:00:00,25.07,,39.7,Sí
2020-07-12 11:00:00,25.08,,39.69,Sí
2020-07-12 12:00:00,24.98,,39.71,Sí
2020-07-12 13:00:00,24.98,,39.71,Sí
2020-07-12 14:00:00,25.01,,39.74,Sí
2020-07-12 15:00:00,25.02,,39.71,Sí
2020-07-12 16:00:00,24.91,,39.72,Sí
2020-07-12 17:00:00,25.03,,39.74,Sí
2020-07-12 18:00:00,25.0,,39.73,Sí
2020-07-12 19:00:00,24.99,,39.7,Sí
2020-07-12 20:00:00,24.86,,39.69,Sí
2020-07-12 21:00:00,24.9,,39.7,Sí
2020-07-12 22:00:00,24.97,,39.65,Sí
2020-07-12 23:00:00,25.06,,39.73,Sí
2020-07-13 00:00:00,24.95,,39.71,Sí
2020-07-13 01:00:00,25.08,,39.69,Sí
2020-07-13 02:00:00,24.97,,39.71,Sí
2020-07-13 03:00:00,25.04,,39.7,Sí
2020-07-13 04:00:00,24.98,,39.7,Sí
2020-07-13 05:00:00,24.97,,39.71,Sí
2020-07-13 06:00:00,25.02,,39.68,Sí
2020-07-13 07:00:00,25.16,,39.73,Sí
2020-07-13 08:00:00,25.03,,39.71,Sí
2020-07-13 09:00:00,24.99,,39.69,Sí
2020-07-13 10:00:00,25.06,,39.72,Sí
2020-07-13 11:00:00,24.94,,39.75,Sí
2020-07-13 12:00:00,25.11,,39.73,Sí
2020-07-13 13:00:00,25.07,,39.73,Sí
2020-07-13 14:00:00,24.95,,39.75,Sí
2020-07-13 15:00:00,24.95,,39.75,Sí
2020-07-13 16:00:00,25.12,,39.71,Sí
2020-07-13 17:00:00,24.97,,39.72,Sí
2020-07-13 18:00:00,24.98,,39.73,Sí
2020-07-13 19:00:00,24.95,,39.72,Sí
2020-07-13 20:00:00,24.97,,39.72,Sí
2020-07-13 21:00:00,25.13,,39.69,Sí
2020-07-13 22:00:00,25.08,,39.71,Sí
2020-07-13 23:00:00,24.93,,39.72,Sí
2020-07-14 00:00:00,25.0,,39.71,Sí
2020-07-14 01:00:00,24.77,,39.72,Sí
2020-07-14 02:00:00,0.0,,36.08,Sí
2020-07-14 03:00:00,24.95,,39.57,Sí
2020-07-14 04:00:00,25.02,,39.63,Sí
2020-07-14 05:00:00,25.03,,39.65,Sí
2020-07-14 06:00:00,25.06,,39.67,Sí
2020-07-14 07:00:00,25.02,,39.69,Sí
2020-07-14 08:00:00,24.93,,39.64,Sí
2020-07-14 09:00:00,24.97,,39.68,Sí
2020-07-14 10:00:00,25.06,,39.71,Sí
2020-07-14 11:00:00,25.02,,39.69,Sí
2020-07-14 12:00:00,25.02,,39.68,Sí
2020-07-14 13:00:00,25.1,,39.75,Sí
2020-07-14 14:00:00,24.82,,39.76,Sí
2020-07-14 15:00:00,25.02,,39.75,Sí
2020-07-14 16:00:00,25.01,,39.75,Sí
2020-07-14 17:00:00,24.93,,39.74,Sí
2020-07-14 18:00:00,24.97,,39.68,Sí
2020-07-14 19:00:00,25.1,,39.77,Sí
2020-07-14 20:00:00,25.04,,39.73,Sí
2020-07-14 21:00:00,24.99,,39.72,Sí
2020-07-14 22:00:00,25.06,,39.7,Sí
2020-07-14 23:00:00,24.97,,39.67,Sí
2020-07-15 00:00:00,24.93,,39.66,Sí
2020-07-15 01:00:00,25.05,,39.68,Sí
2020-07-15 02:00:00,25.08,,39.7,Sí
2020-07-15 03:00:00,25.06,,39.72,Sí
2020-07-15 04:00:00,25.13,,39.73,Sí
2020-07-15 05:00:00,25.05,,39.73,Sí
2020-07-15 06:00:00,25.04,,39.69,Sí
2020-07-15 07:00:00,25.06,,39.72,Sí
2020-07-15 08:00:00,25.01,,39.7,Sí
2020-07-15 09:00:00,24.96,,39.69,Sí
2020-07-15 10:00:00,24.99,,39.72,Sí
2020-07-15 11:00:00,24.95,,39.73,Sí
2020-07-15 12:00:00,24.9,,39.72,Sí
2020-07-15 13:00:00,25.09,,39.71,Sí
2020-07-15 14:00:00,25.01,,39.73,Sí
2020-07-15 15:00:00,25.14,,39.73,Sí
2020-07-15 16:00:00,24.98,,39.69,Sí
2020-07-15 17:00:00,25.03,,39.68,Sí
2020-07-15 18:00:00,24.65,,39.61,Sí
2020-07-15 19:00:00,24.76,,39.61,Sí
2020-07-15 20:00:00,24.68,,39.6,Sí
2020-07-15 21:00:00,24.95,,39.6,Sí
2020-07-15 22:00:00,24.88,,39.6,Sí
2020-07-15 23:00:00,24.93,,39.59,Sí
2020-07-16 00:00:00,24.83,,39.59,Sí
2020-07-16 01:00:00,24.81,,39.59,Sí
2020-07-16 02:00:00,24.86,,39.59,Sí
2020-07-16 03:00:00,24.78,,39.58,Sí
2020-07-16 04:00:00,25.08,,39.58,Sí
2020-07-16 05:00:00,24.88,,39.58,Sí
2020-07-16 06:00:00,24.71,,39.58,Sí
2020-07-16 07:00:00,24.64,,39.58,Sí
2020-07-16 08:00:00,24.85,,39.58,Sí
2020-07-16 09:00:00,24.97,,39.58,Sí
2020-07-16 10:00:00,24.7,,39.58,Sí
2020-07-16 11:00:00,24.89,,39.58,Sí
2020-07-16 12:00:00,24.81,,39.57,Sí
2020-07-16 13:00:00,24.68,,39.56,Sí
2020-07-16 14:00:00,24.68,,39.57,Sí
2020-07-16 15:00:00,24.85,,39.56,Sí
2020-07-16 16:00:00,24.6,,39.56,Sí
2020-07-16 17:00:00,24.64,,39.57,Sí
2020-07-16 18:00:00,24.78,,39.57,Sí
2020-07-16 19:00:00,24.75,,39.56,Sí
2020-07-16 20:00:00,24.58,,39.56,Sí
2020-07-16 21:00:00,24.72,,39.57,Sí
2020-07-16 22:00:00,24.73,,39.56,Sí
2020-07-16 23:00:00,24.63,,39.55,Sí
2020-07-17 00:00:00,24.84,,39.55,Sí
2020-07-17 01:00:00,24.65,,39.55,Sí
2020-07-17 02:00:00,24.79,,39.56,Sí
2020-07-17 03:00:00,24.81,,39.56,Sí
2020-07-17 04:00:00,24.7,,39.55,Sí
2020-07-17 05:00:00,24.74,,39.56,Sí
2020-07-17 06:00:00,24.67,,39.55,Sí
2020-07-17 07:00:00,24.71,,39.56,Sí
2020-07-17 08:00:00,24.76,,39.55,Sí
2020-07-17 09:00:00,24.71,,39.56,Sí
2020-07-17 10:00:00,24.72,,39.55,Sí
2020-07-17 11:00:00,24.7,,39.55,Sí
2020-07-17 12:00:00,24.83,,39.55,Sí
2020-07-17 13:00:00,24.51,,39.55,Sí
2020-07-17 14:00:00,24.65,,39.55,Sí
2020-07-17 15:00:00,24.59,,39.54,Sí
2020-07-17 16:00:00,24.59,,39.56,Sí
2020-07-17 17:00:00,24.7,,39.55,Sí
2020-07-17 18:00:00,24.63,,39.55,Sí
2020-07-17 19:00:00,24.6,,39.54,Sí
2020-07-17 20:00:00,24.76,,39.55,Sí
2020-07-17 21:00:00,24.68,,39.55,Sí
2020-07-17 22:00:00,24.88,,39.55,Sí
2020-07-17 23:00:00,24.72,,39.55,Sí
2020-07-18 00:00:00,24.94,,39.55,Sí
2020-07-18 01:00:00,24.73,,39.54,Sí
2020-07-18 02:00:00,24.57,,39.55,Sí
2020-07-18 03:00:00,24.72,,39.54,Sí
2020-07-18 04:00:00,24.87,,39.54,Sí
2020-07-18 05:00:00,24.67,,39.54,Sí
2020-07-18 06:00:00,24.58,,39.55,Sí
2020-07-18 07:00:00,24.83,,39.55,Sí
2020-07-18 08:00:00,24.83,,39.55,Sí
2020-07-18 09:00:00,24.8,,39.55,Sí
2020-07-18 10:00:00,24.81,,39.54,Sí
2020-07-18 11:00:00,24.74,,39.54,Sí
2020-07-18 12:00:00,24.74,,39.54,Sí
2020-07-18 13:00:00,24.78,,39.54,Sí
2020-07-18 14:00:00,24.59,,39.54,Sí
2020-07-18 15:00:00,24.81,,39.54,Sí
2020-07-18 16:00:00,24.63,,39.54,Sí
2020-07-18 17:00:00,24.66,,39.54,Sí
2020-07-18 18:00:00,24.63,,39.53,Sí
2020-07-18 19:00:00,24.7,,39.54,Sí
2020-07-18 20:00:00,24.74,,39.54,Sí
2020-07-18 21:00:00,24.88,,39.53,Sí
2020-07-18 22:00:00,24.85,,39.53,Sí
2020-07-18 23:00:00,24.68,,39.53,Sí
2020-07-19 00:00:00,24.61,,39.53,Sí
2020-07-19 01:00:00,24.7,,39.53,Sí
2020-07-19 02:00:00,24.86,,39.53,Sí
2020-07-19 03:00:00,24.7,,39.53,Sí
2020-07-19 04:00:00,24.72,,39.52,Sí
2020-07-19 05:00:00,24.68,,39.52,Sí
2020-07-19 06:00:00,24.76,,39.53,Sí
2020-07-19 07:00:00,24.72,,39.52,Sí
2020-07-19 08:00:00,24.75,,39.52,Sí
2020-07-19 09:00:00,24.63,,39.52,Sí
2020-07-19 10:00:00,24.69,,39.52,Sí
2020-07-19 11:00:00,24.87,,39.51,Sí
2020-07-19 12:00:00,24.61,,39.52,Sí
2020-07-19 13:00:00,24.59,,39.51,Sí
2020-07-19 14:00:00,24.7,,39.52,Sí
2020-07-19 15:00:00,24.72,,39.51,Sí
2020-07-19 16:00:00,24.76,,39.51,Sí
2020-07-19 17:00:00,24.75,,39.51,Sí
2020-07-19 18:00:00,24.77,,39.52,Sí
2020-07-19 19:00:00,24.52,,39.51,Sí
2020-07-19 20:00:00,24.65,,39.51,Sí
2020-07-19 21:00:00,24.54,,39.51,Sí
2020-07-19 22:00:00,24.69,,39.51,Sí
2020-07-19 23:00:00,24.65,,39.51,Sí
2020-07-20 00:00:00,24.72,,39.5,Sí
2020-07-20 01:00:00,24.53,,39.51,Sí
2020-07-20 02:00:00,24.73,,39.51,Sí
2020-07-20 03:00:00,24.76,,39.51,Sí
2020-07-20 04:00:00,24.84,,39.5,Sí
2020-07-20 05:00:00,24.74,,39.5,Sí
2020-07-20 06:00:00,24.8,,39.51,Sí
2020-07-20 07:00:00,24.62,,39.5,Sí
2020-07-20 08:00:00,24.71,,39.51,Sí
2020-07-20 09:00:00,24.63,,39.5,Sí
2020-07-20 10:00:00,24.61,,39.51,Sí
2020-07-20 11:00:00,24.68,,39.51,Sí
2020-07-20 12:00:00,24.59,,39.5,Sí
2020-07-20 13:00:00,24.73,,39.5,Sí
2020-07-20 14:00:00,24.61,,39.49,Sí
2020-07-20 15:00:00,24.8,,39.49,Sí
2020-07-20 16:00:00,24.54,,39.49,Sí
2020-07-20 17:00:00,24.53,,39.5,Sí
2020-07-20 18:00:00,24.54,,39.5,Sí
2020-07-20 19:00:00,24.5,,39.5,Sí
2020-07-20 20:00:00,24.67,,39.5,Sí
2020-07-20 21:00:00,24.64,,39.5,Sí
2020-07-20 22:00:00,24.79,,39.5,Sí
2020-07-20 23:00:00,24.78,,39.5,Sí
2020-07-21 00:00:00,24.55,,39.49,Sí
2020-07-21 01:00:00,24.7,,39.49,Sí
2020-07-21 02:00:00,24.77,,39.49,Sí
2020-07-21 03:00:00,24.6,,39.48,Sí
2020-07-21 04:00:00,24.74,,39.49,Sí
2020-07-21 05:00:00,24.7,,39.49,Sí
2020-07-21 06:00:00,24.69,,39.49,Sí
2020-07-21 07:00:00,24.54,,39.49,Sí
2020-07-21 08:00:00,24.61,,39.49,Sí
2020-07-21 09:00:00,24.67,,39.49,Sí
2020-07-21 10:00:00,24.76,,39.49,Sí
2020-07-21 11:00:00,24.62,,39.49,Sí
2020-07-21 12:00:00,24.54,,39.49,Sí
2020-07-21 13:00:00,24.68,,39.49,Sí
2020-07-21 14:00:00,24.55,,39.48,Sí
2020-07-21 15:00:00,24.67,,39.48,Sí
2020-07-21 16:00:00,24.75,,39.49,Sí
2020-07-21 17:00:00,24.61,,39.49,Sí
2020-07-21 18:00:00,24.69,,39.49,Sí
2020-07-21 19:00:00,24.57,,39.48,Sí
2020-07-21 20:00:00,24.67,,39.49,Sí
2020-07-21 21:00:00,24.72,,39.49,Sí
2020-07-21 22:00:00,24.67,,39.49,Sí
2020-07-21 23:00:00,24.59,,39.49,Sí
2020-07-22 00:00:00,24.73,,39.49,Sí
2020-07-22 01:00:00,24.83,,39.49,Sí
2020-07-22 02:00:00,24.69,,39.49,Sí
2020-07-22 03:00:00,24.61,,39.49,Sí
2020-07-22 04:00:00,24.69,,39.49,Sí
2020-07-22 05:00:00,24.61,,39.48,Sí
2020-07-22 06:00:00,24.71,,39.48,Sí
2020-07-22 07:00:00,24.47,,39.49,Sí
2020-07-22 08:00:00,24.42,,39.48,Sí
2020-07-22 09:00:00,24.62,,39.48,Sí
2020-07-22 10:00:00,24.65,,39.48,Sí
2020-07-22 11:00:00,24.67,,39.48,Sí
2020-07-22 12:00:00,24.63,,39.48,Sí
2020-07-22 13:00:00,24.66,,39.48,Sí
2020-07-22 14:00:00,24.47,,39.48,Sí
2020-07-22 15:00:00,24.56,,39.47,Sí
2020-07-22 16:00:00,24.58,,39.48,Sí
2020-07-22 17:00:00,24.48,,39.48,Sí
2020-07-22 18:00:00,24.64,,39.48,Sí
2020-07-22 19:00:00,24.5,,39.48,Sí
2020-07-22 20:00:00,24.63,,39.48,Sí
2020-07-22 21:00:00,24.73,,39.48,Sí
2020-07-22 22:00:00,24.61,,39.47,Sí
2020-07-22 23:00:00,24.75,,39.48,Sí
2020-07-23 00:00:00,24.58,,39.48,Sí
2020-07-23 01:00:00,24.55,,39.48,Sí
2020-07-23 02:00:00,24.65,,39.48,Sí
2020-07-23 03:00:00,24.57,,39.48,Sí
2020-07-23 04:00:00,24.83,,39.47,Sí
2020-07-23 05:00:00,24.53,,39.47,Sí
2020-07-23 06:00:00,24.36,,39.47,Sí
2020-07-23 07:00:00,24.48,,39.47,Sí
2020-07-23 08:00:00,0.0,,35.27,Sí
2020-07-23 09:00:00,0.0,,31.45,Sí
2020-07-23 10:00:00,0.0,,31.33,Sí
2020-07-23 11:00:00,0.0,,31.25,Sí
2020-07-23 12:00:00,0.0,,31.18,Sí
2020-07-23 13:00:00,0.0,,31.12,Sí
2020-07-23 14:00:00,0.0,,31.07,Sí
2020-07-23 15:00:00,0.0,,31.03,Sí
2020-07-23 16:00:00,0.0,,30.99,Sí
2020-07-23 17:00:00,0.0,,30.95,Sí
2020-07-23 18:00:00,0.0,,30.91,Sí
2020-07-23 19:00:00,0.0,,30.88,Sí
2020-07-23 20:00:00,0.0,,30.84,Sí
2020-07-23 21:00:00,0.0,,30.81,Sí
2020-07-23 22:00:00,0.0,,30.78,Sí
2020-07-23 23:00:00,0.0,,30.75,Sí
2020-07-24 00:00:00,0.0,,30.72,Sí
2020-07-24 01:00:00,0.0,,30.7,Sí
2020-07-24 02:00:00,0.0,,30.67,Sí
2020-07-24 03:00:00,0.0,,30.65,Sí
2020-07-24 04:00:00,0.0,,30.62,Sí
2020-07-24 05:00:00,0.0,,30.6,Sí
2020-07-24 06:00:00,0.0,,30.58,Sí
2020-07-24 07:00:00,0.0,,30.56,Sí
2020-07-24 08:00:00,0.0,,30.54,Sí
2020-07-24 09:00:00,0.0,,30.52,Sí
2020-07-24 10:00:00,0.0,,30.49,Sí
2020-07-24 11:00:00,0.0,,30.47,Sí
2020-07-24 12:00:00,0.0,,30.45,Sí
2020-07-24 13:00:00,0.0,,30.43,Sí
2020-07-24 14:00:00,0.0,,30.41,Sí
2020-07-24 15:00:00,0.0,,30.39,Sí
2020-07-24 16:00:00,0.0,,30.38,Sí
2020-07-24 17:00:00,0.0,,30.36,Sí
2020-07-24 18:00:00,0.0,,30.35,Sí
2020-07-24 19:00:00,0.0,,30.33,Sí
2020-07-24 20:00:00,0.0,,30.31,Sí
2020-07-24 21:00:00,0.0,,30.3,Sí
2020-07-24 22:00:00,0.0,,30.28,Sí
2020-07-24 23:00:00,0.0,,30.27,Sí
2020-07-25 00:00:00,0.0,,30.25,Sí
2020-07-25 01:00:00,0.0,,30.24,Sí
2020-07-25 02:00:00,0.0,,30.23,Sí
2020-07-25 03:00:00,0.0,,30.21,Sí
2020-07-25 04:00:00,0.0,,30.2,Sí
2020-07-25 05:00:00,0.0,,30.18,Sí
2020-07-25 06:00:00,0.0,,30.17,Sí
2020-07-25 07:00:00,0.0,,30.16,Sí
2020-07-25 08:00:00,0.0,,30.15,Sí
2020-07-25 09:00:00,0.0,,30.13,Sí
2020-07-25 10:00:00,0.0,,30.12,Sí
2020-07-25 11:00:00,0.0,,30.11,Sí
2020-07-25 12:00:00,0.0,,30.1,Sí
2020-07-25 13:00:00,0.0,,30.08,Sí
2020-07-25 14:00:00,0.0,,30.07,Sí
2020-07-25 15:00:00,0.0,,30.06,Sí
2020-07-25 16:00:00,0.0,,30.05,Sí
2020-07-25 17:00:00,0.0,,30.04,Sí
2020-07-25 18:00:00,0.0,,30.03,Sí
2020-07-25 19:00:00,0.0,,30.02,Sí
2020-07-25 20:00:00,0.0,,30.01,Sí
2020-07-25 21:00:00,0.0,,30.0,Sí
2020-07-25 22:00:00,0.0,,29.99,Sí
2020-07-25 23:00:00,0.0,,29.98,Sí
2020-07-26 00:00:00,0.0,,29.97,Sí
2020-07-26 01:00:00,0.0,,29.96,Sí
2020-07-26 02:00:00,0.0,,29.95,Sí
2020-07-26 03:00:00,0.0,,29.94,Sí
2020-07-26 04:00:00,0.0,,29.93,Sí
2020-07-26 05:00:00,0.0,,29.91,Sí
2020-07-26 06:00:00,0.0,2448937.0,29.91,Sí
2020-07-26 07:00:00,0.0,2448937.0,29.9,Sí
2020-07-26 08:00:00,0.0,2448937.0,29.89,Sí
2020-07-26 09:00:00,0.0,2448937.0,29.88,Sí
2020-07-26 10:00:00,0.0,2448937.0,29.87,Sí
2020-07-26 11:00:00,0.0,2448937.0,29.86,Sí
2020-07-26 12:00:00,0.0,2448937.0,29.85,Sí
2020-07-26 13:00:00,0.0,2448937.0,29.83,Sí
2020-07-26 14:00:00,0.0,2448937.0,29.82,Sí
2020-07-26 15:00:00,0.0,2448937.0,29.82,Sí
2020-07-26 16:00:00,0.0,2448937.0,29.81,Sí
2020-07-26 17:00:00,0.0,2448937.0,29.8,Sí
2020-07-26 18:00:00,0.0,2448937.0,29.8,Sí
2020-07-26 19:00:00,0.0,2448937.0,29.79,Sí
2020-07-26 20:00:00,0.0,2448937.0,29.78,Sí
2020-07-26 21:00:00,0.0,2448937.0,29.77,Sí
2020-07-26 22:00:00,0.0,2448937.0,29.76,Sí
2020-07-26 23:00:00,0.0,2448937.0,29.75,Sí
2020-07-27 00:00:00,0.0,2448937.0,29.74,Sí
2020-07-27 01:00:00,0.0,2448937.0,29.73,Sí
2020-07-27 02:00:00,0.0,2448937.0,29.73,Sí
2020-07-27 03:00:00,0.0,2448937.0,29.72,Sí
2020-07-27 04:00:00,0.0,2448937.0,29.71,Sí
2020-07-27 05:00:00,0.0,2448937.0,29.7,Sí
2020-07-27 06:00:00,0.0,2448937.0,29.69,Sí
2020-07-27 07:00:00,0.0,2448937.0,29.69,Sí
2020-07-27 08:00:00,0.0,2448937.0,29.68,Sí
2020-07-27 09:00:00,0.0,2448937.0,29.67,Sí
2020-07-27 10:00:00,0.0,2448937.0,29.66,Sí
2020-07-27 11:00:00,0.0,2448937.0,29.65,Sí
2020-07-27 12:00:00,0.0,2448937.0,29.64,Sí
2020-07-27 13:00:00,0.0,,29.63,Sí
2020-07-27 14:00:00,0.0,2448937.0,29.62,Sí
2020-07-27 19:00:00,,,29.59,Sí
2020-07-27 20:00:00,,,29.58,Sí
2020-07-27 21:00:00,,,29.58,Sí
2020-07-27 22:00:00,0.0,2448937.0,29.57,Sí
2020-07-27 23:00:00,0.0,2448937.0,29.56,Sí
2020-07-28 00:00:00,0.0,2448937.0,29.55,Sí
2020-07-28 01:00:00,0.0,2448937.0,29.54,Sí
2020-07-28 02:00:00,0.0,2448937.0,29.54,Sí
2020-07-28 03:00:00,0.0,2448937.0,29.53,Sí
2020-07-28 04:00:00,0.0,2448937.0,29.52,Sí
2020-07-28 05:00:00,0.0,2448937.0,29.51,Sí
2020-07-28 06:00:00,0.0,2448937.0,29.51,Sí
2020-07-28 07:00:00,0.0,2448937.0,29.5,Sí
2020-07-28 08:00:00,0.0,2448937.0,29.49,Sí
2020-07-28 09:00:00,0.0,2448937.0,29.49,Sí
2020-07-28 10:00:00,0.0,2448937.0,29.48,Sí
2020-07-28 11:00:00,0.0,2448937.0,29.47,Sí
2020-07-28 12:00:00,0.0,2448937.0,29.46,Sí
2020-07-28 13:00:00,0.0,2448937.0,29.45,Sí
2020-07-28 14:00:00,0.0,2448937.0,29.44,Sí
2020-07-28 15:00:00,0.0,2448937.0,29.44,Sí
2020-07-28 16:00:00,0.0,2448937.0,29.43,Sí
2020-07-28 17:00:00,0.0,2448937.0,29.42,Sí
2020-07-28 18:00:00,0.0,2448937.0,29.42,Sí
2020-07-28 19:00:00,0.0,2448937.0,29.42,Sí
2020-07-28 20:00:00,0.0,2448937.0,29.41,Sí
2020-07-28 21:00:00,0.0,2448937.0,29.4,Sí
2020-07-28 22:00:00,0.0,2448937.0,29.4,Sí
2020-07-28 23:00:00,0.0,2448937.0,29.39,Sí
2020-07-29 00:00:00,0.0,2448937.0,29.38,Sí
2020-07-29 01:00:00,0.0,2448937.0,29.38,Sí
2020-07-29 02:00:00,0.0,2448937.0,29.37,Sí
2020-07-29 03:00:00,0.0,2448937.0,29.36,Sí
2020-07-29 04:00:00,0.0,,29.35,Sí
2020-07-29 05:00:00,0.0,2448937.0,29.35,Sí
2020-07-29 06:00:00,0.0,2448937.0,29.34,Sí
2020-07-29 07:00:00,0.0,2448937.0,29.34,Sí
2020-07-29 08:00:00,0.0,2448937.0,29.33,Sí
2020-07-29 09:00:00,0.0,2448937.0,29.32,Sí
2020-07-29 10:00:00,0.0,2448937.0,29.32,Sí
2020-07-29 11:00:00,0.0,2448937.0,29.31,Sí
2020-07-29 12:00:00,0.0,2448937.0,29.3,Sí
2020-07-29 13:00:00,0.0,2448937.0,29.29,Sí
2020-07-29 14:00:00,0.0,2448937.0,29.28,Sí
2020-07-29 15:00:00,0.0,2448937.0,29.28,Sí
2020-07-29 16:00:00,0.0,2448937.0,29.27,Sí
2020-07-29 17:00:00,0.0,2448937.0,29.27,Sí
2020-07-29 18:00:00,0.0,2448937.0,29.27,Sí
2020-07-29 19:00:00,0.0,2448937.0,29.26,Sí
2020-07-29 20:00:00,13.43,,32.09,Sí
2020-07-29 21:00:00,13.38,2449002.0,32.2,Sí
2020-07-29 22:00:00,0.0,2449034.0,29.43,Sí
2020-07-29 23:00:00,0.0,2449034.0,29.31,Sí
2020-07-30 00:00:00,0.0,2449034.0,29.28,Sí
2020-07-30 01:00:00,0.0,2449034.0,29.27,Sí
2020-07-30 02:00:00,0.0,2449034.0,29.26,Sí
2020-07-30 03:00:00,0.0,2449034.0,29.25,Sí
2020-07-30 04:00:00,0.0,2449034.0,29.24,Sí
2020-07-30 05:00:00,0.0,2449034.0,29.23,Sí
2020-07-30 06:00:00,0.0,2449034.0,29.22,Sí
2020-07-30 07:00:00,0.0,2449034.0,29.21,Sí
2020-07-30 08:00:00,0.0,2449034.0,29.18,Sí
2020-07-30 09:00:00,0.0,2449034.0,29.16,Sí
2020-07-30 10:00:00,24.96,2449045.0,35.1,Sí
2020-07-30 11:00:00,25.15,2449136.0,35.92,Sí
2020-07-30 12:00:00,25.06,2449225.0,36.09,Sí
2020-07-30 13:00:00,24.88,2449315.0,36.14,Sí
2020-07-30 14:00:00,24.88,2449405.0,36.23,Sí
2020-07-30 15:00:00,0.0,2449472.0,29.64,Sí
2020-07-30 16:00:00,0.0,2449472.0,29.4,Sí
2020-07-30 17:00:00,0.0,2449472.0,29.34,Sí
2020-07-30 18:00:00,24.88,2449478.0,35.09,Sí
2020-07-30 19:00:00,24.97,2449568.0,36.14,Sí
2020-07-30 20:00:00,25.05,2449659.0,36.25,Sí
2020-07-30 21:00:00,24.91,2449748.0,36.27,Sí
2020-07-30 22:00:00,25.01,2449839.0,36.32,Sí
2020-07-30 23:00:00,25.08,2449928.0,36.37,Sí
2020-07-31 00:00:00,25.04,2450018.0,36.36,Sí
2020-07-31 01:00:00,24.95,2450108.0,36.41,Sí
2020-07-31 02:00:00,24.94,2450198.0,36.47,Sí
2020-07-31 03:00:00,25.01,2450288.0,36.49,Sí
2020-07-31 04:00:00,24.81,2450378.0,36.46,Sí
2020-07-31 05:00:00,24.9,2450468.0,36.5,Sí
2020-07-31 06:00:00,24.89,2450558.0,36.52,Sí
2020-07-31 07:00:00,25.05,2450648.0,36.58,Sí
2020-07-31 08:00:00,24.97,2450738.0,36.62,Sí
2020-07-31 09:00:00,24.84,2450828.0,36.61,Sí
2020-07-31 10:00:00,26.15,,37.1,Sí
2020-07-31 11:00:00,25.99,2451013.0,37.01,Sí
2020-07-31 12:00:00,25.8,2451106.0,37.01,Sí
2020-07-31 13:00:00,25.63,2451199.0,37.02,Sí
2020-07-31 14:00:00,25.79,2451292.0,37.03,Sí
2020-07-31 15:00:00,25.43,2451384.0,37.05,Sí
2020-07-31 16:00:00,25.62,2451476.0,37.06,Sí
2020-07-31 17:00:00,25.66,2451568.0,37.09,Sí
2020-07-31 18:00:00,25.57,2451661.0,37.1,Sí
2020-07-31 19:00:00,25.52,2451753.0,37.12,Sí
2020-07-31 20:00:00,25.56,2451845.0,37.07,Sí
2020-07-31 21:00:00,0.0,2451893.0,30.02,Sí
2020-07-31 22:00:00,0.0,2451893.0,29.8,Sí
2020-07-31 23:00:00,0.0,,29.71,Sí
