system:index,AREA,BEGAN,COUNTRY,DEAD,DISPLACED,ENDED,GLIDENUMBE,ID,LAT,LONG,MAINCAUSE,MAINCAUSEF,OTHERCOUNT,SEVERITY,VALIDATION,.geo
0000000000000000076d,137039.961,7/15/2015,Pakistan,166,803000,8/19/2015,,4272,34.343166,72.27367,Monsoonal Rain,Monsoonal rain,,1.5,News,"{""type"":""Point"",""coordinates"":[72.27367172098354,34.34316692084421]}"
0000000000000000071f,165834.2932,9/11/2008,Thailand,0,0,10/4/2008,FF-2008-000173-VNM,3384,17.821344,103.176582,Monsoonal Rain,Monsoonal rain,0,1.5,News,"{""type"":""Point"",""coordinates"":[103.17658421078055,17.821345829526024]}"
00000000000000000752,312091.0009,9/30/2013,Thailand,42,982799,10/14/2013,,4092,13.081862,101.693689,Monsoonal Rain,Monsoonal rain,,1.5,News,"{""type"":""Point"",""coordinates"":[101.69368785995186,13.081860960940524]}"
00000000000000000753,38676.70536,11/20/2013,Thailand,23,15254,12/8/2013,FL-2013-000149-THA,4110,7.2182,100.394655,Monsoonal Rain,Monsoonal rain,,1.5,News,"{""type"":""Point"",""coordinates"":[100.39465362285989,7.21820104397289]}"
0000000000000000077c,17187.4267,10/6/2016,Thailand,3,100000,10/16/2016,,4403,14.866708,100.394655,Monsoonal Rain,Monsoonal rain,,1.5,News,"{""type"":""Point"",""coordinates"":[100.39465362285989,14.866709798704361]}"
00000000000000000767,122203.0125,2/5/2015,Australia,0,0,2/9/2015,,4223,-17.870263,145.675255,Monsoonal Rain,Monsoonal rain,,1.5,News,"{""type"":""Point"",""coordinates"":[145.67525521703197,-17.870262168082327]}"
00000000000000000765,50316.8114,12/20/2014,Sri Lanka,39,1000000,1/1/2015,,4215,7.909725,80.983382,Monsoonal Rain,Monsoonal rain,,1.5,News,"{""type"":""Point"",""coordinates"":[80.98338409902037,7.9097228944423295]}"
00000000000000000732,19191.5923,7/21/2011,Bangladesh,6,10000,7/29/2011,,3843,22.564135,89.046349,Monsoonal Rain,Monsoonal rain,,1.5,News,"{""type"":""Point"",""coordinates"":[89.04634846026542,22.564134891992136]}"
0000000000000000073f,9560.291808,6/24/2012,Bangladesh,106,102000,7/2/2012,,3939,22.172284,92.098784,Monsoonal Rain,Monsoonal rain,,1.5,News,"{""type"":""Point"",""coordinates"":[92.09878595449231,22.172282468718468]}"
0000000000000000075e,35999.91113,8/20/2014,Bangladesh,17,500000,9/8/2014,,4178,24.566128,90.633346,Monsoonal Rain,Monsoonal rain,,1.5,News,"{""type"":""Point"",""coordinates"":[90.63334698428787,24.56612857375562]}"
00000000000000000777,45667.11169,7/25/2016,Bangladesh,42,25000,8/26/2016,FL-2016-000075-BGD,4382,24.095044,90.039502,Monsoonal Rain,Monsoonal rain,,1.5,News,"{""type"":""Point"",""coordinates"":[90.03950174239415,24.095042383863273]}"
00000000000000000680,116176.6576,7/5/1998,Bangaldesh,2632,25000000,9/22/1998,0,1413,25.951329,91.855128,Monsoonal rain,Monsoonal rain,India,2.0,News,"{""type"":""Point"",""coordinates"":[91.85512729562888,25.95133047960437]}"
0000000000000000068d,208158.419,8/28/2000,Cambodia,1139,6574000,9/1/2000,0,1629,11.543905,106.194853,Monsoonal rain,Monsoonal rain,Vietnam,2.0,News,"{""type"":""Point"",""coordinates"":[106.19485161363491,11.543903630303882]}"
0000000000000000069b,74458.22116,8/15/2001,Cambodia,416,1060000,11/19/2001,0,1781,11.768371,105.382431,Monsoonal rain,Monsoonal rain,Vietnam,2.0,News,"{""type"":""Point"",""coordinates"":[105.38243015630339,11.768370318233295]}"
000000000000000006a5,125461.4211,8/17/2002,Burma,0,5000,9/4/2002,0,2041,22.418744,95.753361,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[95.75336261857234,22.418745902144536]}"
00000000000000000678,1368.352161,8/13/1997,China,0,4000,8/15/1997,0,1169,22.379753,114.115505,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[114.11550376475921,22.379751063432145]}"
00000000000000000687,114035.6923,5/31/2000,China,94,8725,6/19/2000,0,1605,32.363206,105.491124,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[105.49112520358217,32.3632056573858]}"
000000000000000006e2,76601.14531,5/30/2006,China,57,356000,6/9/2006,0,2877,26.752197,118.574186,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[118.57418566270609,26.752198406106412]}"
0000000000000000061a,847737.2561,7/4/1988,India,233,500000,8/8/1988,0,196,28.886041,80.724572,Monsoonal rain,Monsoonal rain,,2.0,News,"{""type"":""Point"",""coordinates"":[80.72457341477732,28.88603878781819]}"
00000000000000000620,112816.3545,7/5/1989,India,31,32000,8/10/1989,0,334,24.867791,92.829054,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[92.82905293401515,24.86779121912229]}"
00000000000000000627,53045.30638,6/13/1990,India,21,0,6/18/1990,0,419,26.755257,92.775445,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[92.77544562115062,26.755257349429076]}"
0000000000000000062e,491361.4951,6/10/1991,India,72,300000,6/12/1991,0,521,15.732954,73.732405,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[73.7324042032036,15.732952605750972]}"
00000000000000000648,531506.6562,7/8/1993,India,3083,9370926,8/13/1993,0,757,25.16219,89.756743,Monsoonal rain,Monsoonal rain,Nepal,2.0,News,"{""type"":""Point"",""coordinates"":[89.75674122639305,25.16218998887289]}"
0000000000000000068f,155000.8817,9/18/2000,India,1468,24000000,10/21/2000,0,1641,24.084064,88.5453,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[88.54530157039497,24.08406407706969]}"
00000000000000000698,105057.2949,7/8/2001,India,100,2000000,8/10/2001,0,1747,21.055916,84.798732,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[84.79873365158237,21.055915306280916]}"
000000000000000006bc,1162598.059,6/20/2004,India,3000,40000000,10/7/2004,0,2507,25.498908,85.891802,Monsoonal rain,Monsoonal rain,Bangladesh,2.0,News,"{""type"":""Point"",""coordinates"":[85.89180201101567,25.498910086721754]}"
000000000000000006c7,73780.96843,6/28/2005,India,202,500000,7/15/2005,0,2680,21.43303,73.07388,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[73.07387970052966,21.433030400572942]}"
000000000000000006e1,42686.91797,5/25/2006,India,32,10800,6/2/2006,0,2878,10.544327,76.049772,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[76.0497722660731,10.544324783557132]}"
000000000000000006ef,681019.5605,7/28/2006,India,457,140000,9/12/2006,FL-2006-000137-IND,2935,20.194292,73.824174,Monsoonal rain,Monsoonal rain,Pakistan,2.0,News,"{""type"":""Point"",""coordinates"":[73.82417250288351,20.194292127925674]}"
000000000000000006f6,14865.98249,8/26/2006,Nepal,60,80000,9/13/2006,FL-2006-000127-NPL,2954,28.694093,81.305997,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[81.30599560113613,28.69409232387156]}"
00000000000000000669,84499.806,8/18/1996,Vietnam,55,90000,8/25/1996,0,1104,21.757365,104.581388,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[104.58138832486024,21.75736311569533]}"
000000000000000006c3,43430.01555,12/10/2004,Malaysia,15,20000,12/18/2004,0,2600,6.271562,101.591644,Monsoonal rain,Monsoonal rain,Thailand,2.0,News,"{""type"":""Point"",""coordinates"":[101.5916457914448,6.27156064493265]}"
00000000000000000641,873375.0141,9/8/1992,Pakistan,2750,3000000,9/18/1992,0,692,28.390732,79.068022,Monsoonal rain,Monsoonal rain,India,2.0,News,"{""type"":""Point"",""coordinates"":[79.06802183252323,28.390730761003528]}"
00000000000000000677,276909.3801,8/12/1997,Pakistan,165,836300,9/3/1997,0,1181,32.35592,72.526257,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[72.52625750015596,32.35591948626446]}"
00000000000000000615,83450.74301,5/9/1986,Thailand,32,0,5/12/1986,0,78,15.065138,100.637977,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[100.63797784914433,15.065139795582702]}"
000000000000000006a6,371596.2779,8/18/2002,Thailand,65,400000,11/26/2002,0,2039,16.772387,103.52736,Monsoonal rain,Monsoonal rain,Cambodia,2.0,News,"{""type"":""Point"",""coordinates"":[103.52735939514987,16.772386897713417]}"
000000000000000006b7,11463.21359,10/17/2003,Thailand,3,3000,11/4/2003,0,2370,12.559171,99.789967,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[99.78996830630527,12.55916959455665]}"
000000000000000006c1,378045.1229,8/6/2004,Thailand,11,60000,10/3/2004,0,2543,15.397299,103.073488,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[103.0734897944249,15.397298233053887]}"
000000000000000006d2,134287.401,8/13/2005,Thailand,11,119270,9/26/2005,0,2709,19.068486,99.369102,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[99.36910051247683,19.068485048557985]}"
000000000000000006d8,70520.88236,11/23/2005,Thailand,69,700000,1/12/2006,0,2768,7.204666,100.124152,Monsoonal rain,Monsoonal rain,Malaysia,2.0,News,"{""type"":""Point"",""coordinates"":[100.12415117565472,7.204667672275682]}"
000000000000000006e0,78277.05133,5/22/2006,Thailand,79,2000,6/11/2006,FL-2006-000062-THA,2867,18.18105,100.149202,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[100.14920240537299,18.181048134204342]}"
000000000000000006e3,5871.695563,5/31/2006,Thailand,0,0,5/31/2006,0,2875,15.127212,100.913719,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[100.91371974008733,15.127210482246666]}"
000000000000000006f3,213081.2754,8/20/2006,Thailand,195,2000000,12/13/2006,FL-2006-000125-THA,2951,18.76445,100.017133,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[100.01713275037201,18.764450161430883]}"
00000000000000000681,322868.7247,2/6/1999,Australia,7,1400,2/12/1999,0,1490,-26.420371,151.005186,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[151.00518749250847,-26.420369942113183]}"
00000000000000000685,468962.971,2/18/2000,Australia,1,200,3/1/2000,0,1586,-31.268059,143.6978,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[143.69779996836562,-31.2680593568616]}"
000000000000000006b8,1231895.803,1/14/2004,Australia,0,3400,2/25/2004,0,2417,-19.171139,141.147792,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[141.14779168533573,-19.171138013909356]}"
00000000000000000638,11670.56423,6/5/1992,Sri Lanka,14,100000,6/8/1992,0,650,6.605769,80.424648,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[80.42464981882149,6.605770268888418]}"
0000000000000000061c,138855.3416,8/20/1988,Bangladesh,0,0,10/3/1988,0,227,23.82012,90.346732,Monsoonal rain,Monsoonal rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[90.34673380497658,23.820120967514125]}"
000000000000000006ab,702361.6591,6/11/2003,Bangladesh,600,9500000,10/10/2003,0,2248,26.170616,90.853814,Monsoonal rain,Monsoonal rain,India,2.0,News,"{""type"":""Point"",""coordinates"":[90.85381385857234,26.170615692109678]}"
0000000000000000061e,35394.80753,1/25/1989,Phillipines,72,551051,2/8/1989,0,281,11.230401,125.354944,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[125.35494443423487,11.230402071640317]}"
00000000000000000660,52119.2402,9/18/1995,Cambodia,0,1348,10/2/1995,0,997,13.224365,106.543711,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[106.54370938455124,13.22436491240655]}"
00000000000000000661,72535.7486,9/18/1995,Laos,0,40000,9/25/1995,0,998,16.541728,105.708918,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[105.70891661723459,16.541726518420766]}"
0000000000000000066a,232589.8818,9/27/1996,Cambodia,46,1000,10/4/1996,0,1113,13.986097,105.075858,Monsoonal rain,Monsoonal rain,Laos,1.0,News,"{""type"":""Point"",""coordinates"":[105.07585804067686,13.986095308962495]}"
00000000000000000676,70639.56872,8/10/1997,Burma,100,3000,8/20/1997,0,1176,17.938389,96.476764,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[96.47676258247286,17.938388313976876]}"
00000000000000000696,417.1022627,6/27/2001,Ghana,12,80000,6/30/2001,0,1740,5.675041,-0.290265,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-0.29026518307405946,5.675039942406874]}"
000000000000000006ac,12934.64242,6/16/2003,East Timor,2,600,6/20/2003,0,2255,-9.012193,125.657437,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[125.65743647239749,-9.012191038896287]}"
000000000000000006b0,235095.9021,7/2/2003,Burma,0,0,9/1/2003,0,2276,20.574716,95.503476,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[95.50347459553723,20.57471587519936]}"
000000000000000006b9,14015.30026,3/8/2004,Malayasia,0,12400,3/13/2004,0,2454,1.86645,103.353533,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[103.35353471788446,1.8664503870418951]}"
000000000000000006c9,2586.855961,6/30/2005,North Korea,88,16000,7/2/2005,0,2685,39.728164,126.498861,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[126.4988599229806,39.7281646352297]}"
000000000000000006d9,4629.703195,12/5/2005,Phillipines,9,60000,12/29/2005,0,2772,10.091732,119.170663,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[119.17066177422132,10.091730485733429]}"
000000000000000006e9,154656.4711,7/3/2006,Burma,1,0,7/12/2006,0,2918,18.226522,95.048089,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[95.04808890045406,18.226522046747387]}"
000000000000000006ea,11616.12019,7/6/2006,Cambodia,0,5000,7/7/2006,0,2913,11.432022,103.530088,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[103.53008836499458,11.43202032577187]}"
000000000000000006f2,143296.1282,8/10/2006,Cambodia,68,33000,11/1/2006,FL-2006-000130-KHM,2949,11.061775,104.674574,Monsoonal rain,Monsoonal rain,Vietnam,1.0,News,"{""type"":""Point"",""coordinates"":[104.67457461867517,11.061776706203206]}"
000000000000000006f9,187993.8072,9/15/2006,Burma,25,10000,10/19/2006,FL-2006-000147-MMR,2970,19.812232,95.447771,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[95.44777150517758,19.812231890565382]}"
0000000000000000070e,119073.572,7/6/2007,Burma,0,3000,8/1/2007,0,3125,18.52419,95.317389,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[95.31738739037482,18.524189337570164]}"
00000000000000000718,257818.9266,8/14/2007,Burma,2,40000,10/4/2007,FL-2007-000146-MMR,3169,16.962415,95.17279,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[95.17279212051473,16.962415948207067]}"
00000000000000000642,29673.59919,12/17/1992,UK,0,0,12/19/1992,0,717,8.405171,80.864929,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.86492807953557,8.405169153389648]}"
00000000000000000621,192272.1173,7/18/1989,China,63,0,7/26/1989,0,331,43.55862,126.474069,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[126.47406732112346,43.558621622160786]}"
00000000000000000670,832682.3458,7/6/1997,China,287,200000,8/1/1997,0,1158,26.002357,115.176308,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[115.17630606896981,26.002355972958945]}"
00000000000000000688,75852.56357,6/17/2000,China,18,31000,6/30/2000,0,1610,26.386694,119.531239,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[119.53123806270614,26.386694810957557]}"
000000000000000006eb,20117.68403,7/7/2006,China,8,130000,7/11/2006,0,2914,22.347713,109.399717,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[109.39971901827278,22.347712422363134]}"
000000000000000006ed,1726.326928,7/14/2006,China,1,1200,7/17/2006,0,2924,39.035519,106.588178,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[106.58817999935725,39.035519091294795]}"
00000000000000000616,507167.439,6/15/1986,India,258,3040000,8/20/1986,0,93,25.633877,84.072612,Monsoonal rain,Monsoonal rain,,1.0,News,"{""type"":""Point"",""coordinates"":[84.07261363603925,25.633878157407448]}"
00000000000000000617,107355.3328,8/15/1986,India,150,3000000,8/22/1986,0,98,17.433102,80.186966,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.18696635536966,17.4331008190046]}"
00000000000000000618,42285.99434,5/23/1988,India,76,43000,6/11/1988,0,180,26.481342,92.062206,Monsoonal rain,Monsoonal rain,,1.0,News,"{""type"":""Point"",""coordinates"":[92.0622079485509,26.481343689918003]}"
0000000000000000061d,626872.4585,8/23/1988,India,876,2000,9/15/1988,0,228,26.503712,86.542907,Monsoonal rain,Monsoonal rain,,1.0,News,"{""type"":""Point"",""coordinates"":[86.54290656953667,26.503710540802086]}"
00000000000000000622,905209.24,7/22/1989,India,780,0,7/31/1989,0,330,15.181645,76.473632,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[76.4736321167084,15.181647187907137]}"
00000000000000000628,1100663.297,7/3/1990,India,425,63517,7/24/1990,0,431,26.705482,78.870273,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[78.87027407810608,26.705480404369457]}"
00000000000000000629,186161.6011,8/19/1990,India,50,0,8/25/1990,0,450,22.425673,71.324378,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[71.3243781568165,22.42567088608053]}"
0000000000000000062c,13576.30929,10/24/1990,India,44,0,10/28/1990,0,474,11.398211,77.050393,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[77.05039454246636,11.398211421584644]}"
00000000000000000630,55550.82806,7/13/1991,India,25,400000,7/19/1991,0,539,26.605943,92.959217,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[92.9592185528663,26.60594435065444]}"
00000000000000000632,47249.12532,7/29/1991,India,500,6000,7/31/1991,0,553,20.947394,79.157398,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[79.15740005403849,20.94739416394321]}"
00000000000000000633,547679.0205,8/15/1991,India,88,0,8/29/1991,0,571,28.367063,81.033389,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[81.03338845823372,28.367061852611833]}"
00000000000000000634,170873.6397,9/1/1991,India,0,87500,9/14/1991,0,578,24.706998,85.734812,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[85.734810440227,24.706996035135024]}"
00000000000000000637,91960.64656,9/14/1991,India,21,0,9/15/1991,0,585,24.339461,87.832826,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[87.83282640407539,24.33945908990581]}"
00000000000000000639,752428.6569,6/15/1992,India,90,8000,7/23/1992,0,656,16.521623,75.969475,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[75.96947277430264,16.521624890871838]}"
0000000000000000063d,44021.22729,7/26/1992,India,16,0,8/7/1992,0,672,20.503287,86.044911,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[86.04490970478679,20.50328553542421]}"
0000000000000000063e,518125.2778,8/1/1992,India,40,2000,9/3/1992,0,675,24.867794,80.700303,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.70030252774342,24.86779567822334]}"
00000000000000000646,259045.6798,6/4/1993,India,238,950000,6/22/1993,0,747,24.938194,92.097391,Monsoonal rain,Monsoonal rain,Bangladesh,1.0,News,"{""type"":""Point"",""coordinates"":[92.09739025586259,24.93819596565514]}"
0000000000000000064d,1981837.415,7/1/1994,India,617,800000,7/24/1994,0,855,20.6258,76.619102,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[76.61910137037496,20.625799336867633]}"
0000000000000000064e,52338.52416,7/3/1994,India,60,0,7/12/1994,0,858,31.786944,77.25196,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[77.25195928738528,31.78694265094583]}"
00000000000000000659,102906.1137,6/20/1995,India,17,1000000,6/23/1995,0,963,26.036251,92.890242,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[92.89024071867054,26.036249600066192]}"
0000000000000000065e,762936.8926,9/1/1995,India,600,2000000,9/20/1995,0,990,28.242379,76.826349,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[76.82634701003597,28.242380928056434]}"
0000000000000000065f,6520.568906,9/5/1995,India,35,0,9/8/1995,0,992,27.588714,88.461624,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[88.461622080026,27.588712386429695]}"
00000000000000000662,308073.2049,9/26/1995,India,144,510000,10/2/1995,0,1010,22.461506,87.374915,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[87.374916857796,22.461504222146022]}"
00000000000000000664,328726.9181,6/10/1996,India,63,20000,6/30/1996,0,1080,26.57657,73.762028,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[73.76202601150165,26.57656779291434]}"
00000000000000000666,128966.8289,7/10/1996,India,82,3000000,7/24/1996,0,1088,27.410539,92.359926,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[92.35992428948526,27.41054008563716]}"
0000000000000000066d,183142.5521,6/22/1997,India,273,20000,8/26/1997,0,1232,22.440395,71.309138,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[71.30913694941582,22.44039483775901]}"
0000000000000000066e,233024.3653,7/5/1997,India,100,0,7/22/1997,0,1256,9.490411,76.681145,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[76.68114530243261,9.490411790474147]}"
0000000000000000066f,70603.06303,7/5/1997,India,97,0,7/14/1997,0,1258,26.09089,92.914425,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[92.91442688278443,26.09089142437512]}"
00000000000000000673,201818.7547,8/1/1997,India,24,100000,8/11/1997,0,1168,24.057249,86.255352,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[86.25535251990313,24.05724704333427]}"
00000000000000000674,57530.65185,8/8/1997,India,200,0,8/14/1997,0,1172,31.790505,77.34087,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[77.34086930328994,31.79050547268753]}"
0000000000000000067b,228334.9853,8/19/1997,India,50,10000,8/24/1997,0,1267,18.823399,75.441838,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[75.44183626485051,18.823399477357434]}"
0000000000000000067c,40014.0423,8/22/1997,India,26,0,8/26/1997,0,1265,33.939779,74.829844,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[74.82984248166927,33.939778803145295]}"
0000000000000000067d,384888.4048,12/4/1997,India,6,0,12/9/1997,0,1295,13.849322,78.988299,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[78.98829756478867,13.84932130235015]}"
0000000000000000068b,107052.9014,7/17/2000,India,140,0,7/30/2000,0,1615,15.811032,74.520714,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[74.52071530113913,15.811031465196804]}"
0000000000000000068c,326457.8849,8/2/2000,India,637,10504000,8/30/2000,0,1617,27.093999,94.642971,Monsoonal rain,Monsoonal rain,Bangladesh,1.0,News,"{""type"":""Point"",""coordinates"":[94.64297065154639,27.093997420055143]}"
0000000000000000068e,223178.01,8/29/2000,India,578,0,9/14/2000,0,1626,26.960729,80.467823,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.46782283522096,26.96072826687081]}"
00000000000000000694,17561.5405,6/5/2001,India,15,800000,6/22/2001,0,1731,24.44567,92.005758,Monsoonal rain,Monsoonal rain,Bangladesh,1.0,News,"{""type"":""Point"",""coordinates"":[92.00576018831532,24.445670417897833]}"
00000000000000000695,38728.3437,6/20/2001,India,29,0,6/21/2001,0,1737,22.828434,71.286765,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[71.28676563943067,22.828434729631972]}"
00000000000000000697,4467.849063,7/4/2001,India,86,40000,7/16/2001,0,1744,9.726509,76.422974,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[76.4229722696402,9.726507813950944]}"
0000000000000000069c,3790.229503,6/16/2002,India,0,25000,6/22/2002,0,1952,27.803404,95.38333,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[95.38332857675317,27.80340472484995]}"
0000000000000000069e,276609.3695,6/21/2002,India,503,15000000,8/28/2002,0,1974,25.841781,89.269578,Monsoonal rain,Monsoonal rain,Bangledesh,1.0,News,"{""type"":""Point"",""coordinates"":[89.26957997720302,25.84177928492331]}"
0000000000000000069f,170587.7246,6/26/2002,India,169,28000,7/3/2002,0,1969,20.868115,73.662291,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[73.66228929823922,20.86811580631399]}"
000000000000000006a8,78978.69922,9/3/2002,India,22,5000,9/6/2002,0,2049,21.539107,73.220062,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[73.22006241036478,21.539107955533364]}"
000000000000000006aa,9745.407452,10/10/2002,India,11,0,10/16/2002,0,2069,11.873907,75.52704,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[75.52704076777975,11.873908321966251]}"
000000000000000006ae,37685.269,6/20/2003,India,4,0,6/26/2003,0,2260,21.396095,73.439983,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[73.43998081521967,21.39609566654725]}"
000000000000000006af,766.5224476,6/21/2003,India,4,0,6/24/2003,0,2258,12.915838,74.927428,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[74.92742990822394,12.915839710518627]}"
