Unnamed: 0,etr,rn,gr,lst,soilT,airT,sm20,wind,rh,rain
2017-12-13,8.078,29.587,15.418,292.598,291.223,292.701,0.237,1.015,64.718,0.0
2017-12-14,3.677,13.527,9.735,286.548,290.695,290.148,0.227,0.486,68.377,0.0
2017-12-15,,,,,,,,,,0.0
2017-12-16,,,,,,,,,,0.0
2017-12-17,,,,,,,,,,0.0
2017-12-18,,,,,,,,,,0.0
2017-12-19,,,,,,,,,,0.0
2017-12-20,,,,,,,,,,0.0
2017-12-21,,,,,,,,,,0.0
2017-12-22,,,,,,,,,,0.0
2017-12-23,,,,,,,,,,0.0
2017-12-24,,,,,,,,,,0.0
2017-12-25,,,,,,,,,,0.0
2017-12-26,,,,,,,,,,0.0
2017-12-27,,,,,,,,,,0.0
2017-12-28,,,,,,,,,,0.0
2017-12-29,,,,,,,,,,0.0
2017-12-30,,,,,,,,,,0.0
2017-12-31,,,,,,,,,,3.334
2018-01-01,,,,,,,,,,0.0
2018-01-02,7.816,19.603,8.142,,292.911,302.463,0.285,1.351,34.397,0.0
2018-01-03,6.075,21.253,24.368,,292.491,293.826,0.281,0.773,67.058,0.0
2018-01-04,6.786,23.908,24.327,,292.342,292.616,0.263,1.482,61.033,0.0
2018-01-05,8.198,29.775,24.035,,291.343,292.147,0.268,0.969,56.247,0.0
2018-01-06,8.243,29.046,24.193,,292.459,294.332,0.284,0.866,63.417,0.0
2018-01-07,7.722,27.645,23.941,,293.038,293.702,0.264,0.97,66.408,0.0
2018-01-08,7.984,28.655,23.949,,292.87,293.908,0.264,0.768,68.845,0.0
2018-01-09,8.147,27.876,24.337,,294.379,295.974,0.271,0.842,65.487,0.0
2018-01-10,8.031,28.7,24.192,,294.533,294.313,0.253,0.905,69.574,0.0
2018-01-11,7.68,27.331,24.076,,294.274,293.94,0.24,0.802,66.568,3.933
2018-01-12,6.592,23.461,23.963,,293.844,293.441,0.238,0.622,67.024,0.0
2018-01-13,7.135,26.657,24.3,,292.837,292.345,0.288,0.836,74.172,0.0
2018-01-14,3.395,12.473,24.298,,292.76,291.054,0.297,0.589,77.86,0.0
2018-01-15,7.109,25.779,24.267,,293.157,292.674,0.277,0.837,65.64,0.0
2018-01-16,8.051,29.184,24.024,,292.448,292.826,0.281,0.83,62.415,0.0
2018-01-17,8.169,29.066,24.534,,292.684,293.573,0.305,0.716,60.775,0.0
2018-01-18,7.612,26.902,24.445,,293.579,294.082,0.283,0.854,65.296,0.0
2018-01-19,5.14,19.136,24.103,,291.935,291.764,0.331,0.564,78.134,0.0
2018-01-20,2.022,7.363,24.488,,292.428,290.466,0.303,0.431,81.272,0.0
2018-01-21,4.508,15.967,24.561,,292.878,293.334,0.289,0.403,73.246,0.0
2018-01-22,7.473,27.043,24.619,,293.363,293.447,0.273,0.613,71.458,0.0
2018-01-23,7.926,28.112,24.274,,292.645,294.193,0.314,0.749,66.45,0.0
2018-01-24,7.711,28.023,24.611,,293.525,293.06,0.291,0.783,67.414,0.0
2018-01-25,7.504,28.011,24.607,,292.988,291.493,0.269,0.813,64.511,0.0
2018-01-26,7.799,28.734,24.608,,292.641,291.893,0.253,0.91,61.372,0.0
2018-01-27,7.937,28.961,24.466,,291.823,292.053,0.264,0.858,58.329,0.0
2018-01-28,7.745,27.698,24.392,,292.532,292.99,0.266,0.803,59.734,0.0
2018-01-29,7.441,27.78,22.578,,292.728,291.404,0.248,1.138,63.134,0.0
2018-01-30,7.93,27.831,21.545,,292.93,293.307,0.237,0.925,54.944,0.0
2018-01-31,7.681,26.728,24.061,,293.15,294.423,0.279,0.695,60.883,2.083
2018-02-01,6.394,23.422,24.592,,294.109,292.543,0.263,0.79,71.73,0.0
2018-02-02,6.799,24.952,24.617,,294.239,292.903,0.249,0.752,74.052,0.0
2018-02-03,7.305,25.131,24.461,,293.971,295.287,0.255,0.768,65.762,0.0
2018-02-04,6.651,24.223,24.439,,293.988,293.086,0.273,0.848,72.576,0.0
2018-02-05,7.016,25.106,24.641,,294.261,293.606,0.265,0.415,69.972,0.0
2018-02-06,7.521,26.358,24.677,,294.474,294.218,0.25,0.819,63.525,3.701
2018-02-07,7.412,26.523,24.668,,294.274,293.172,0.238,0.876,63.464,0.0
2018-02-08,7.445,27.466,24.572,,293.356,291.165,0.239,1.329,58.104,0.0
2018-02-09,4.754,18.331,24.05,,290.044,287.941,0.298,0.89,61.784,0.0
2018-02-10,6.862,26.815,24.512,,290.548,289.178,0.284,0.808,63.109,0.0
2018-02-11,7.355,26.444,24.529,,291.605,291.864,0.263,0.874,54.164,1.623
2018-02-12,7.277,25.35,23.829,,291.718,293.244,0.291,1.128,57.489,0.0
2018-02-13,6.408,23.85,23.209,,292.094,291.907,0.306,0.727,72.671,0.0
2018-02-14,6.945,24.81,20.81,,293.08,293.586,0.287,0.765,68.414,0.0
2018-02-15,7.167,25.383,22.378,,292.87,293.893,0.281,0.832,66.611,0.0
2018-02-16,7.171,25.023,24.597,,293.351,294.102,0.279,0.84,62.874,0.0
2018-02-17,6.96,24.874,23.806,,293.341,293.263,0.261,0.8,65.806,0.0
2018-02-18,6.475,23.293,22.141,,293.886,293.345,0.248,0.861,71.072,0.0
2018-02-19,6.464,23.278,21.514,,293.816,292.835,0.238,0.693,67.413,0.0
2018-02-20,6.985,24.762,22.095,,292.735,293.782,0.246,0.682,66.672,0.0
2018-02-21,6.927,24.145,23.937,,292.26,293.601,0.316,0.738,58.755,0.0
2018-02-22,4.893,17.613,21.366,,292.901,292.298,0.31,0.617,70.992,0.0
2018-02-23,6.877,24.564,20.678,,293.064,293.243,0.285,0.766,65.781,0.0
2018-02-24,6.585,24.259,20.147,,292.672,291.77,0.264,0.666,66.442,0.0
2018-02-25,6.622,23.867,21.969,,292.003,292.77,0.277,0.755,66.519,0.0
2018-02-26,5.236,19.941,23.142,,292.408,290.582,0.286,0.613,75.88,0.0
2018-02-27,5.978,22.452,22.136,,292.332,291.312,0.272,0.646,73.401,0.0
2018-02-28,6.373,23.01,22.444,,291.881,292.809,0.283,0.569,68.585,0.0
2018-03-01,6.306,22.308,24.23,,292.469,293.267,0.301,0.638,64.402,0.0
2018-03-02,6.14,22.396,21.502,,292.414,292.107,0.279,0.709,67.813,0.0
2018-03-03,5.938,22.391,20.706,,291.934,290.699,0.263,1.016,68.662,0.0
2018-03-04,6.221,23.051,20.148,,291.575,290.843,0.252,0.805,62.498,0.0
2018-03-05,6.175,22.663,19.992,,291.544,291.281,0.243,0.642,62.08,0.0
2018-03-06,4.133,16.203,20.803,,291.556,288.993,0.246,0.478,79.026,0.0
2018-03-07,5.527,21.583,20.951,,291.231,289.785,0.257,0.693,76.289,0.0
2018-03-08,5.648,21.477,20.376,,291.519,290.597,0.249,0.609,73.49,0.0
2018-03-09,5.891,22.025,20.265,,291.889,290.692,0.242,1.125,66.667,0.0
2018-03-10,5.843,22.772,20.06,,290.31,288.354,0.236,0.878,60.138,4.19
2018-03-11,5.318,20.736,19.948,,290.072,288.463,0.231,1.114,65.181,0.0
2018-03-12,5.487,22.067,19.771,,289.606,287.535,0.226,0.794,65.298,0.0
2018-03-13,5.455,22.351,19.555,,288.752,286.515,0.221,0.709,61.88,0.0
2018-03-14,5.278,21.02,19.464,,289.022,287.791,0.216,0.535,65.79,0.0
2018-03-15,5.493,20.71,19.949,,288.89,288.923,0.221,0.853,57.131,0.0
2018-03-16,1.862,7.517,21.03,,288.154,285.098,0.239,0.726,79.35,0.0
2018-03-17,4.779,20.568,21.588,,288.025,286.205,0.272,0.733,80.578,0.0
2018-03-18,4.83,19.841,20.734,,288.287,287.077,0.264,0.527,74.578,0.0
2018-03-19,4.942,19.688,20.386,,288.859,288.211,0.257,0.563,72.784,0.0
2018-03-20,5.022,19.592,20.319,,288.766,288.767,0.25,0.675,69.246,0.0
2018-03-21,4.928,19.007,20.136,,288.928,288.73,0.244,0.535,64.331,0.0
2018-03-22,5.072,18.729,20.157,,289.966,290.907,0.24,0.725,68.506,0.0
2018-03-23,3.317,13.077,19.899,,289.485,287.649,0.236,0.854,75.712,0.0
2018-03-24,4.295,17.785,19.563,,287.853,286.045,0.231,0.632,69.039,0.0
2018-03-25,1.69,7.088,13.702,,287.271,284.563,0.228,0.425,81.902,0.0
2018-03-26,,,,,,,,,,0.0
2018-03-27,,,,,,,,,,0.0
2018-03-28,,,,,,,,,,0.0
2018-03-29,,,,,,,,,,0.0
2018-03-30,,,,,,,,,,0.0
2018-03-31,,,,,,,,,,5.716
2018-04-01,,,,,,,,,,0.0
2018-04-02,,,,,,,,,,0.0
2018-04-03,,,,,,,,,,0.0
2018-04-04,,,,,,,,,,0.0
2018-04-05,,,,,,,,,,0.0
2018-04-06,,,,,,,,,,7.854
2018-04-07,,,,,,,,,,0.0
2018-04-08,,,,,,,,,,0.0
2018-04-09,,,,,,,,,,0.0
2018-04-10,,,,,,,,,,0.0
2018-04-11,,,,,,,,,,0.0
2018-04-12,,,,,,,,,,0.0
2018-04-13,,,,,,,,,,0.0
2018-04-14,,,,,,,,,,0.0
2018-04-15,,,,,,,,,,0.0
2018-04-16,,,,,,,,,,0.0
2018-04-17,,,,,,,,,,0.0
2018-04-18,,,,,,,,,,0.0
2018-04-19,,,,,,,,,,0.0
2018-04-20,,,,,,,,,,0.0
2018-04-21,,,,,,,,,,0.0
2018-04-22,,,,,,,,,,0.0
2018-04-23,,,,,,,,,,0.0
2018-04-24,,,,,,,,,,0.0
2018-04-25,,,,,,,,,,0.0
2018-04-26,,,,,,,,,,0.0
2018-04-27,,,,,,,,,,3.615
2018-04-28,,,,,,,,,,3.615
2018-04-29,,,,,,,,,,0.0
2018-04-30,,,,,,,,,,0.0
2018-05-01,,,,,,,,,,0.0
2018-05-02,,,,,,,,,,0.0
2018-05-03,,,,,,,,,,0.0
2018-05-04,,,,,,,,,,0.0
2018-05-05,,,,,,,,,,0.0
2018-05-06,,,,,,,,,,0.0
2018-05-07,,,,,,,,,,0.0
2018-05-08,,,,,,,,,,0.0
2018-05-09,,,,,,,,,,0.0
2018-05-10,,,,,,,,,,0.0
2018-05-11,,,,,,,,,,0.0
2018-05-12,,,,,,,,,,0.0
2018-05-13,,,,,,,,,,2.431
2018-05-14,,,,,,,,,,4.862
2018-05-15,,,,,,,,,,12.154
2018-05-16,,,,,,,,,,0.0
2018-05-17,,,,,,,,,,0.0
2018-05-18,,,,,,,,,,0.0
2018-05-19,,,,,,,,,,0.0
2018-05-20,,,,,,,,,,0.0
2018-05-21,,,,,,,,,,0.0
2018-05-22,,,,,,,,,,0.0
2018-05-23,,,,,,,,,,0.0
2018-05-24,,,,,,,,,,0.0
2018-05-25,,,,,,,,,,0.0
2018-05-26,,,,,,,,,,0.0
2018-05-27,,,,,,,,,,0.0
2018-05-28,,,,,,,,,,47.137
2018-05-29,,,,,,,,,,20.202
2018-05-30,,,,,,,,,,0.0
2018-05-31,,,,,,,,,,0.0
2018-06-01,,,,,,,,,,0.0
2018-06-02,,,,,,,,,,0.0
2018-06-03,,,,,,,,,,0.0
2018-06-04,,,,,,,,,,0.0
2018-06-05,,,,,,,,,,16.093
2018-06-06,,,,,,,,,,0.0
2018-06-07,,,,,,,,,,0.0
2018-06-08,,,,,,,,,,0.0
2018-06-09,,,,,,,,,,41.245
2018-06-10,,,,,,,,,,10.311
2018-06-11,,,,,,,,,,44.426
2018-06-12,,,,,,,,,,0.0
2018-06-13,,,,,,,,,,0.0
2018-06-14,,,,,,,,,,0.0
2018-06-15,,,,,,,,,,0.0
2018-06-16,,,,,,,,,,0.0
2018-06-17,,,,,,,,,,0.0
2018-06-18,1.158,4.636,5.494,,281.593,282.576,0.288,1.114,82.798,0.0
2018-06-19,0.39,2.011,16.851,,281.177,278.615,0.288,0.332,97.061,0.0
2018-06-20,1.328,6.418,17.17,,281.439,280.075,0.286,0.415,85.731,0.0
2018-06-21,0.525,2.826,16.266,,280.548,276.844,0.285,0.236,94.241,0.0
2018-06-22,1.567,8.753,16.801,,279.687,276.378,0.283,0.309,89.295,0.0
2018-06-23,0.97,4.865,17.032,,280.21,279.041,0.281,0.129,91.806,0.0
2018-06-24,0.971,4.66,17.051,,280.875,280.352,0.282,0.299,90.098,5.146
2018-06-25,0.458,1.894,16.926,,281.011,280.643,0.282,0.514,88.122,0.0
2018-06-26,2.129,9.289,17.661,,281.817,283.718,0.282,0.532,81.368,5.933
2018-06-27,0.443,1.971,17.489,,282.521,282.826,0.283,0.101,94.468,2.966
2018-06-28,1.451,6.33,18.407,,283.095,283.887,0.282,0.304,88.152,5.933
2018-06-29,0.515,2.518,17.603,,282.042,279.759,0.281,0.101,94.781,0.0
2018-06-30,0.447,1.776,17.731,,281.995,281.687,0.28,0.363,85.337,0.0
2018-07-01,1.86,7.474,18.149,,282.635,284.847,0.282,0.605,76.083,7.986
2018-07-02,1.263,5.494,17.734,,282.95,283.38,0.284,0.193,83.691,7.986
2018-07-03,0.588,1.5,17.475,,283.06,283.563,0.288,1.016,81.31,15.973
2018-07-04,0.406,0.515,17.103,,282.782,283.263,0.346,1.114,81.722,23.959
2018-07-05,0.639,2.271,18.5,,282.787,283.135,0.351,0.973,86.9,15.973
2018-07-06,2.295,10.132,20.377,,283.115,283.798,0.335,0.537,83.409,0.0
2018-07-07,1.368,6.439,20.594,,283.149,281.211,0.323,0.322,88.07,0.0
2018-07-08,2.116,10.583,20.769,,281.769,279.442,0.315,0.219,86.002,0.0
2018-07-09,0.361,1.731,20.84,,281.8,279.744,0.31,0.147,93.271,0.0
2018-07-10,1.491,6.715,20.244,,282.378,281.569,0.306,0.404,79.409,0.0
2018-07-11,1.564,7.884,19.968,,281.521,279.36,0.303,0.452,87.252,0.0
2018-07-12,1.925,8.559,19.731,,282.612,283.24,0.3,0.318,84.502,0.0
2018-07-13,1.608,6.833,19.029,,283.451,284.735,0.299,0.122,84.112,0.0
2018-07-14,1.297,5.52,18.621,,283.78,283.245,0.297,0.67,84.381,0.0
2018-07-15,0.604,2.929,17.488,,282.899,279.291,0.295,0.349,90.911,0.0
2018-07-16,0.873,4.322,17.031,,281.769,278.886,0.292,0.306,87.771,0.0
2018-07-17,1.228,6.46,17.473,,281.643,277.462,0.29,0.706,84.974,0.0
2018-07-18,0.772,4.739,16.757,,280.223,273.791,0.287,0.253,95.274,0.0
2018-07-19,1.937,10.938,17.066,,279.186,275.701,0.285,0.341,79.281,0.0
2018-07-20,0.896,4.755,17.173,,279.216,276.475,0.283,0.277,83.245,0.0
2018-07-21,1.328,6.92,16.845,,279.686,278.092,0.283,0.59,86.179,16.142
2018-07-22,1.486,8.13,16.698,,279.623,276.457,0.285,0.195,85.266,8.071
2018-07-23,2.113,11.304,16.715,,279.099,277.178,0.285,0.282,78.965,0.0
2018-07-24,2.163,11.398,16.537,,279.361,277.902,0.284,0.406,80.688,0.0
2018-07-25,1.707,9.22,16.324,,279.599,277.535,0.284,0.482,86.652,0.0
2018-07-26,0.427,1.864,16.012,,280.226,279.886,0.283,0.326,86.956,0.0
2018-07-27,2.273,11.352,16.015,,280.094,279.375,0.282,0.327,80.062,14.384
2018-07-28,1.984,9.812,16.087,,280.42,279.415,0.282,0.3,79.271,0.0
2018-07-29,1.553,8.311,15.579,,279.918,277.181,0.281,0.234,85.695,0.0
2018-07-30,0.747,4.281,13.525,,278.692,275.277,0.279,0.172,94.309,0.0
2018-07-31,1.246,7.536,9.534,,277.723,274.639,0.277,0.431,91.799,0.0
2018-08-01,0.859,4.925,8.534,,277.581,275.32,0.276,0.348,90.915,0.0
2018-08-02,2.482,11.674,16.763,,279.481,281.07,0.276,0.795,75.557,0.0
2018-08-03,0.991,5.17,9.751,,279.404,277.78,0.276,0.53,88.504,0.0
2018-08-04,0.448,1.983,16.086,,279.731,279.927,0.275,0.245,84.772,1.919
2018-08-05,1.379,5.484,16.154,,280.559,282.484,0.275,0.566,70.365,1.919
2018-08-06,2.273,10.076,18.804,,282.401,282.889,0.312,1.125,78.89,7.996
2018-08-07,2.444,12.461,17.123,,281.313,279.396,0.322,0.713,80.37,7.996
2018-08-08,2.424,10.81,16.629,,281.455,282.423,0.314,0.853,75.405,0.0
2018-08-09,2.143,9.801,16.749,,281.84,282.119,0.308,0.749,80.38,1.999
2018-08-10,2.062,9.05,16.824,,282.229,282.548,0.303,0.736,76.866,1.999
2018-08-11,2.555,11.367,16.853,,282.763,283.052,0.299,0.506,77.423,1.11
2018-08-12,2.49,11.226,15.715,,283.31,282.518,0.296,1.018,77.212,
2018-08-13,2.488,12.405,14.705,,282.25,279.764,0.292,0.598,78.919,0.0
2018-08-14,2.953,13.667,14.256,,282.364,281.925,0.288,0.597,74.771,0.0
2018-08-15,2.859,12.631,6.789,,282.93,283.32,0.285,0.621,75.107,0.0
2018-08-16,1.625,7.185,4.899,,283.221,282.729,0.282,0.327,81.07,0.0
2018-08-17,1.203,4.87,15.14,,283.421,282.007,0.28,1.62,83.659,0.097
2018-08-18,2.357,11.817,16.848,,282.288,278.831,0.28,0.986,72.703,1.559
2018-08-19,3.314,14.963,16.434,,282.053,281.748,0.279,0.622,61.859,0.025
2018-08-20,3.34,14.981,16.702,,282.677,282.278,0.278,0.903,66.394,0.0
2018-08-21,0.659,3.149,15.277,,282.703,279.797,0.276,0.635,91.521,0.0
2018-08-22,1.097,5.257,19.86,,281.78,279.752,0.311,1.402,87.188,3.599
2018-08-23,2.402,14.415,19.671,,280.123,276.385,0.335,0.955,86.646,3.599
2018-08-24,2.409,12.351,17.732,,281.7,279.525,0.324,0.813,81.791,0.0
2018-08-25,2.821,12.776,17.82,,283.434,283.283,0.318,0.517,82.843,0.0
2018-08-26,1.15,5.344,17.108,,283.51,281.797,0.313,0.45,90.442,0.0
2018-08-27,1.933,9.063,19.041,,284.344,282.768,0.309,1.079,87.434,0.0
2018-08-28,1.324,6.484,17.119,,283.653,281.001,0.305,1.012,90.028,0.0
2018-08-29,1.641,7.23,17.339,,283.364,283.053,0.301,0.629,84.002,4.869
2018-08-30,1.761,7.769,16.854,,283.922,283.183,0.298,0.503,83.588,4.869
2018-08-31,3.082,13.695,16.516,,284.955,283.961,0.297,0.997,78.203,0.0
2018-09-01,2.682,12.924,15.618,250.112,284.478,281.827,0.294,0.909,82.948,0.0
2018-09-02,3.504,15.575,12.634,,284.886,283.861,0.29,0.643,76.617,0.0
2018-09-03,4.225,17.331,2.069,,285.989,286.494,0.288,1.056,70.498,0.0
2018-09-04,1.183,4.432,1.164,,285.988,284.237,0.286,0.897,80.685,0.0
2018-09-05,2.646,12.534,1.751,255.54,284.425,282.389,0.281,1.054,82.515,0.0
2018-09-06,2.354,11.36,1.178,251.435,284.205,280.633,0.279,0.973,78.047,0.0
2018-09-07,2.465,12.419,0.0,255.506,283.48,279.776,0.275,0.912,79.046,0.0
2018-09-08,3.906,16.867,0.61,,284.25,283.882,0.273,0.749,64.772,0.0
2018-09-09,4.185,16.698,0.0,250.87,285.541,285.561,0.273,1.36,61.062,0.0
2018-09-10,3.942,15.901,0.0,252.495,285.811,284.961,0.273,1.54,62.489,0.0
2018-09-11,1.674,6.983,0.0,,285.6,283.371,0.271,0.72,78.29,0.0
2018-09-12,3.538,16.134,1.234,257.367,284.733,283.077,0.267,0.819,75.214,0.0
2018-09-13,3.451,15.782,0.0,266.882,285.868,283.393,0.269,1.102,76.828,0.0
2018-09-14,0.433,1.794,0.0,,285.461,282.498,0.269,0.636,92.732,0.0
2018-09-15,1.775,6.862,3.406,260.336,285.497,284.845,0.268,0.759,74.446,0.0
2018-09-16,0.48,1.108,0.0,,285.297,283.598,0.269,0.939,82.277,0.0
2018-09-17,3.51,14.784,18.019,,285.518,285.69,0.344,3.107,74.513,12.775
2018-09-18,1.379,6.335,20.532,,284.038,281.349,0.333,0.328,82.816,12.775
2018-09-19,1.042,4.053,20.187,,283.994,283.598,0.323,0.528,78.522,0.0
2018-09-20,4.948,19.231,19.871,,286.059,288.011,0.319,0.882,62.823,12.775
2018-09-21,2.822,10.081,17.646,,286.983,286.316,0.315,1.628,68.02,0.0
2018-09-22,3.9,16.085,17.672,,287.359,286.174,0.308,1.641,71.859,0.0
2018-09-23,2.057,8.887,16.387,,285.941,283.117,0.301,1.042,78.912,0.0
2018-09-24,1.629,6.891,17.394,,285.292,283.256,0.295,0.764,80.436,5.34
2018-09-25,1.59,6.249,17.958,,285.546,285.633,0.291,0.502,78.166,2.67
2018-09-26,2.324,6.218,17.214,,285.862,287.157,0.29,2.082,65.156,5.32
2018-09-27,0.515,1.612,18.246,,285.33,284.427,0.316,0.785,86.093,10.64
2018-09-28,2.382,9.759,20.217,,285.8,285.307,0.369,1.052,78.654,7.093
2018-09-29,2.529,11.403,19.893,,286.057,283.423,0.347,1.408,80.654,1.773
2018-09-30,3.999,19.989,19.971,,285.494,281.721,0.334,2.073,71.497,0.0
2018-10-01,4.66,22.744,19.426,251.948,285.188,281.878,0.323,1.733,65.971,0.0
2018-10-02,3.769,17.766,16.915,254.044,285.264,282.326,0.314,0.905,74.798,0.0
2018-10-03,4.608,20.296,16.612,250.459,286.149,284.893,0.307,1.149,71.868,0.0
2018-10-04,3.651,15.567,15.834,254.726,287.546,285.593,0.301,0.777,77.631,0.0
2018-10-05,3.587,15.703,15.27,270.241,287.683,285.337,0.295,0.921,81.258,0.0
2018-10-06,1.157,4.507,15.442,,287.25,284.634,0.291,1.126,85.805,0.0
2018-10-07,0.393,0.959,12.803,333.701,295.495,283.564,0.268,0.84,84.942,4.991
2018-10-08,3.253,14.196,24.764,329.793,286.951,284.155,0.197,0.794,75.213,4.991
2018-10-09,1.948,9.354,24.737,332.412,285.245,280.358,0.201,0.373,80.126,0.0
2018-10-10,3.94,16.676,24.686,330.368,285.829,285.686,0.201,0.683,75.17,0.0
2018-10-11,1.968,8.565,24.756,330.544,286.373,283.636,0.199,0.422,81.337,0.0
2018-10-12,3.107,13.406,24.728,337.585,286.325,284.431,0.197,0.372,76.549,0.0
2018-10-13,5.478,23.171,24.79,362.079,286.818,285.88,0.194,0.608,68.532,0.0
2018-10-14,5.416,22.905,24.857,368.117,287.212,286.179,0.19,0.703,71.091,0.0
2018-10-15,2.345,9.339,24.889,354.61,287.667,285.965,0.184,0.6,74.849,0.0
2018-10-16,3.397,13.814,24.828,357.748,287.269,286.189,0.179,1.248,73.564,11.568
2018-10-17,5.709,23.831,24.854,376.635,287.49,286.407,0.174,0.567,68.374,0.0
2018-10-18,5.683,23.098,24.925,382.158,288.401,287.349,0.167,0.573,67.532,0.0
2018-10-19,4.727,19.154,24.991,387.64,289.299,286.944,0.16,0.914,67.327,0.0
2018-10-20,5.732,23.841,25.001,405.25,288.788,286.288,0.153,0.835,62.847,0.0
2018-10-21,4.094,16.264,24.936,411.97,287.962,286.683,0.211,0.475,59.92,0.0
2018-10-22,2.685,10.246,24.893,393.998,287.757,287.412,0.249,0.406,65.699,0.0
2018-10-23,4.653,18.779,24.879,380.558,287.779,287.181,0.237,0.661,68.701,5.19
2018-10-24,5.435,21.217,24.926,382.458,288.615,289.003,0.229,0.529,69.912,0.0
2018-10-25,6.41,24.738,24.968,399.199,288.984,289.315,0.219,0.654,62.135,0.0
2018-10-26,3.371,12.592,25.017,378.883,289.226,289.111,0.208,0.573,69.649,0.0
2018-10-27,3.613,13.561,24.984,367.95,288.851,289.658,0.198,0.427,70.825,0.0
2018-10-28,1.922,7.597,24.979,334.063,289.158,288.455,0.192,0.631,89.016,0.0
2018-10-29,4.286,17.112,24.963,323.472,288.983,288.518,0.195,0.508,80.814,0.0
2018-10-30,5.949,23.184,25.027,337.87,289.758,289.746,0.195,0.548,75.275,0.0
2018-10-31,0.932,3.783,25.058,330.849,289.035,285.752,0.194,0.219,87.299,13.748
2018-11-01,3.709,15.07,24.943,329.175,288.077,286.993,0.194,0.864,75.259,0.0
2018-11-02,5.672,23.324,24.954,342.088,288.159,287.318,0.191,0.433,76.848,5.093
2018-11-03,6.783,27.125,25.027,362.267,288.923,288.79,0.184,0.781,69.23,0.0
2018-11-04,5.54,22.366,25.047,366.43,288.819,288.212,0.176,0.728,73.492,0.0
2018-11-05,6.891,26.796,25.041,370.879,288.653,289.23,0.167,0.465,63.288,0.0
2018-11-06,7.681,28.273,25.09,382.436,289.81,291.898,0.216,0.403,62.608,0.0
2018-11-07,7.735,27.591,25.161,388.028,290.833,293.098,0.257,0.659,58.936,0.0
2018-11-08,5.499,20.26,25.137,387.81,290.137,290.308,0.239,0.473,55.012,0.0
2018-11-09,6.249,24.972,25.059,377.471,289.308,288.515,0.227,0.673,69.755,0.0
2018-11-10,5.305,19.684,25.084,378.027,289.971,290.509,0.215,0.77,65.702,4.981
2018-11-11,4.93,18.407,25.062,395.213,289.501,289.101,0.201,1.004,61.755,0.0
2018-11-12,4.417,17.999,25.012,388.198,288.509,286.631,0.187,0.974,68.619,4.703
2018-11-13,6.272,25.468,24.925,384.647,287.608,287.534,0.177,0.496,67.572,0.0
2018-11-14,6.93,25.751,25.028,390.033,289.416,291.203,0.22,0.456,62.476,0.0
2018-11-15,6.513,24.205,25.06,389.902,289.84,291.189,0.25,0.416,64.478,0.0
2018-11-16,4.682,17.205,25.074,395.247,289.98,290.255,0.233,0.483,60.262,0.0
2018-11-17,7.107,27.684,25.038,396.624,289.101,289.384,0.22,0.542,64.96,0.0
2018-11-18,7.761,28.909,24.987,405.124,289.551,291.123,0.237,0.477,58.418,0.0
2018-11-19,7.816,28.712,24.768,402.771,290.259,291.973,0.26,0.506,61.293,0.0
2018-11-20,7.365,27.032,24.856,388.544,290.499,292.095,0.241,0.613,64.32,0.0
2018-11-21,6.631,25.243,24.855,374.077,290.559,290.892,0.229,0.57,73.487,0.0
2018-11-22,7.893,29.39,24.846,376.913,290.315,291.209,0.215,0.467,58.942,0.0
2018-11-23,8.019,30.403,24.834,397.834,289.555,290.259,0.199,0.492,55.951,0.0
2018-11-24,7.147,25.681,24.864,413.966,289.979,292.219,0.182,0.426,52.131,0.0
2018-11-25,7.811,29.189,24.836,413.826,289.614,290.891,0.168,0.556,56.908,0.0
2018-11-26,7.959,29.624,24.846,409.895,289.907,291.119,0.213,0.498,56.76,0.0
2018-11-27,6.056,22.499,24.815,396.778,289.784,290.818,0.259,0.411,61.396,0.0
2018-11-28,7.546,28.276,24.786,382.939,289.894,291.149,0.242,0.469,64.486,0.0
2018-11-29,4.939,18.757,24.79,371.126,289.851,290.125,0.228,0.369,72.279,0.0
2018-11-30,7.03,26.227,24.763,369.772,289.777,291.353,0.215,0.398,67.591,0.0
2018-12-01,6.351,22.874,24.791,371.531,290.231,292.257,0.197,0.404,58.954,0.0
2018-12-02,7.453,28.14,24.791,367.737,290.32,291.169,0.183,0.605,68.47,0.0
2018-12-03,2.407,9.217,24.778,357.164,289.886,288.081,0.2,0.758,79.488,0.0
2018-12-04,5.535,21.012,24.696,351.779,289.288,290.553,0.272,0.482,73.822,6.063
2018-12-05,8.173,29.4,24.731,367.046,290.033,293.331,0.251,0.344,65.73,0.0
2018-12-06,4.05,15.693,24.769,357.442,290.308,289.504,0.238,0.424,79.996,0.0
2018-12-07,5.79,22.16,24.723,350.704,289.905,290.233,0.229,0.552,72.412,0.0
2018-12-08,7.981,29.702,24.723,364.998,289.77,291.436,0.214,0.44,62.063,0.0
2018-12-09,8.107,29.391,24.749,370.487,290.144,292.674,0.194,0.53,60.844,0.0
2018-12-10,8.058,29.246,24.773,383.776,290.391,292.39,0.177,0.585,58.083,0.0
2018-12-11,8.076,29.581,24.773,373.2,290.218,292.223,0.23,0.486,61.755,0.0
2018-12-12,6.497,25.695,24.748,374.778,289.743,288.392,0.258,0.677,62.083,0.0
2018-12-13,7.515,29.708,24.69,374.173,288.893,288.756,0.242,0.494,63.622,0.0
2018-12-14,7.786,30.003,24.683,379.579,288.788,289.746,0.224,0.455,60.998,0.0
