Fecha,Nivel (m),Vol1_m3,Vol2_m3,%,Area,Batería,,
11/10/2015,47.2,141477096,165794873,104.0,4106,0,,
11/11/2015,47.2,141477064,165794873,104.0,4106,0,,
11/12/2015,47.2,141226868,165443772,103.8,4082,0,,
11/13/2015,47.2,141199072,165443772,103.7,4079,0,,
11/14/2015,47.2,141977552,166146337,104.0,4154,0,,
11/15/2015,47.2,140726512,164742656,103.0,4035,0,,
11/16/2015,47.1,140309488,164392642,103.0,3995,0,,
11/17/2015,47.1,140309488,164392642,103.0,3995,0,,
11/18/2015,47.1,139975936,164042990,103.0,3964,0,,
11/19/2015,47.1,139892484,164042990,102.5,3956,0,,
11/20/2015,47.2,141226936,165443772,103.5,4082,0,,
11/21/2015,47.1,139892484,164042990,102.5,3956,0,,
11/22/2015,47.1,139725676,163693700,102.3,3940,0,,
11/23/2015,47.1,139475480,163693700,102.0,3916,0,,
11/24/2015,47.1,139058476,162996207,102.0,3877,0,,
11/25/2015,47.1,138141048,162300163,101.3,3790,0,,
11/26/2015,47.1,137473816,161605569,101.0,3726,0,,
11/27/2015,47.0,136806628,160912423,100.3,3663,0,,
11/28/2015,47.0,137056856,160912423,100.3,3687,0,,
11/29/2015,47.0,136306240,160220727,100.0,3615,0,,
11/30/2015,47.0,135889204,159875422,100.0,3576,0,,
12/1/2015,47.0,134971827,158841682,99.2,3489,0,,
12/2/2015,47.0,134066298,157811202,98.9,3403,0,,
12/3/2015,46.9,133011840,156783983,97.5,3304,0,,
12/4/2015,46.9,132556669,156442301,97.8,3267,0,,
12/5/2015,46.9,131627343,155419430,96.6,3235,0,,
12/6/2015,46.8,130305545,154060673,95.6,3211,0,,
12/7/2015,46.8,128926113,152370378,94.4,3193,0,,
12/8/2015,46.8,127479321,151024663,93.5,3176,0,,
12/9/2015,46.7,126486776,150019181,93.0,3163,0,,
12/10/2015,46.7,125309746,148683610,92.1,3149,0,,
12/11/2015,46.6,124067376,147353836,91.2,3133,0,,
12/12/2015,46.6,122781231,146029859,90.4,3118,0,,
12/13/2015,46.6,121625336,144711678,89.1,3104,0,,
12/14/2015,46.5,120905490,144054761,88.6,3095,0,,
12/15/2015,46.5,120554572,143726846,88.2,3091,0,,
12/16/2015,46.5,118877582,141766964,87.3,3071,0,,
12/17/2015,46.4,117871358,140791914,86.3,3059,0,,
12/18/2015,46.4,117340582,140143692,86.0,3053,0,,
12/19/2015,46.4,116216934,139174077,85.3,3039,0,,
12/20/2015,46.4,115082199,137886328,84.5,3025,0,,
12/21/2015,46.3,113947476,136604376,83.6,3012,0,,
12/22/2015,46.3,112784182,135328220,82.6,2998,0,,
12/23/2015,46.3,112709394,135328220,82.6,2997,0,,
12/24/2015,46.3,112335394,135010087,82.8,2993,0,,
12/25/2015,46.3,113008591,135646715,83.0,3001,0,,
12/26/2015,46.3,112559768,135328220,82.5,2996,0,,
12/27/2015,46.2,111924175,134374907,82.1,2988,0,,
12/28/2015,46.2,110787861,133424855,81.4,2975,0,,
12/29/2015,46.2,109603160,132163190,80.3,2960,0,,
12/30/2015,46.2,109605647,132163190,80.4,2961,0,,
12/31/2015,46.1,108363044,130594262,79.3,2946,0,,
1/1/2016,46.1,107620434,129969226,79.0,2936,0,,
1/2/2016,46.1,106910709,129034390,78.1,2924,0,,
1/3/2016,46.1,106493864,128723502,78.0,2917,0,,
1/4/2016,46.0,104951429,127174499,77.0,2890,0,,
1/5/2016,46.0,104105765,126249445,76.3,2856,0,,
1/6/2016,45.9,103035041,125021111,75.3,2805,0,,
1/7/2016,45.9,101996215,123798573,74.6,2761,0,,
1/8/2016,45.9,100621227,122278553,73.6,2736,0,,
1/9/2016,45.8,99548418,121069058,73.0,2719,0,,
1/10/2016,45.8,98513245,119865359,72.0,2704,0,,
1/11/2016,45.8,98412224,119865359,72.0,2703,0,,
1/12/2016,45.8,98412224,119865359,72.0,2703,0,,
1/13/2016,45.8,98412224,119865359,72.0,2703,0,,
1/14/2016,45.8,98412224,119865359,72.0,2703,0,,
1/15/2016,45.8,98412224,119865359,72.0,2703,0,,
1/16/2016,45.8,98412224,119865359,72.0,2703,0,,
1/17/2016,45.8,98412224,119865359,72.0,2703,0,,
1/18/2016,45.8,98412224,119865359,72.0,2703,0,,
1/19/2016,45.5,90245454,110733236,66.0,2588,0,,
1/20/2016,45.3,86580595,106723172,63.4,2536,0,,
1/21/2016,45.2,84714312,104463588,62.4,2511,0,,
1/22/2016,45.2,83673973,103342490,61.4,2498,0,,
1/23/2016,45.2,82739929,102505471,60.9,2486,0,,
1/24/2016,45.1,81130199,100565107,59.4,2465,0,,
1/26/2016,45.0,78340853,97551830,57.4,2419,0,,
1/27/2016,44.9,76669616,95657114,56.1,2368,0,,
1/28/2016,44.8,74806924,93513461,54.5,2336,0,,
1/29/2016,44.8,73439172,91920938,53.8,2319,0,,
1/30/2016,44.7,72052556,90341457,52.6,2302,0,,
1/31/2016,44.7,70706047,88775018,51.8,2286,0,,
2/1/2016,44.6,69142184,86963990,50.5,2266,0,,
2/2/2016,44.5,68019750,85681267,49.7,2252,0,,
2/3/2016,44.5,66834744,84407601,48.6,2238,0,,
2/4/2016,44.4,65553613,82891158,48.0,2223,0,,
2/5/2016,44.4,64264698,81387757,47.2,2207,0,,
2/6/2016,44.3,62499330,79403510,45.5,2186,0,,
2/7/2016,44.2,61095753,77930541,44.6,2169,0,,
2/9/2016,44.1,58236284,74544334,42.3,2134,0,,
2/10/2016,44.0,57166839,73352183,41.8,2120,0,,
2/11/2016,44.0,56057815,72169089,41.0,2067,0,,
2/12/2016,43.9,54457978,70294977,39.5,1854,0,,
2/13/2016,43.9,53412032,68904609,39.0,1804,0,,
2/14/2016,43.8,52021751,67071073,38.0,1783,0,,
2/15/2016,43.7,51000088,65711138,37.0,1769,0,,
2/16/2016,43.6,49584177,63918178,36.2,1751,0,,
2/17/2016,43.6,48721223,62809353,35.5,1741,0,,
2/18/2016,43.5,47730666,61709585,35.0,1729,0,,
2/19/2016,43.5,46653949,60185125,34.0,1717,0,,
2/20/2016,43.4,45878661,59321976,33.3,1707,0,,
2/21/2016,43.3,44307832,57401083,32.0,1688,0,,
2/22/2016,43.3,43340978,56136791,31.5,1677,0,,
2/23/2016,43.2,41963676,54471356,30.0,1660,0,,
2/24/2016,43.2,41450950,53647334,30.6,1654,0,,
2/25/2016,43.1,40601094,52625457,29.8,1645,0,,
2/26/2016,43.0,39494926,51411160,28.8,1633,0,,
2/27/2016,43.0,38518250,50209906,28.0,1622,0,,
2/28/2016,42.9,37628732,49021694,27.3,1612,0,,
2/29/2016,42.9,36505506,47651931,26.5,1599,0,,
3/1/2016,42.8,35786898,46877179,25.8,1592,0,,
3/2/2016,42.7,34756034,45535312,25.3,1581,0,,
3/3/2016,42.7,33928065,44587704,24.3,1572,0,,
3/4/2016,42.6,32197216,42534847,23.0,1554,0,,
3/5/2016,42.5,31415870,41616222,22.8,1546,0,,
3/6/2016,42.4,30128238,39985521,22.0,1532,0,,
3/7/2016,42.4,29436633,39270184,21.5,1526,0,,
3/8/2016,42.3,28371503,38032293,20.3,1516,0,,
3/9/2016,42.3,27464714,36985373,20.0,1507,0,,
3/10/2016,42.3,28105635,37681870,20.3,1513,0,,
3/11/2016,42.3,27803243,37332897,20.3,1510,0,,
3/12/2016,42.2,27000824,36466803,19.0,1502,0,,
3/13/2016,42.1,25554938,34761788,18.0,1489,0,,
3/14/2016,42.2,25629463,34930659,18.5,1490,0,,
3/15/2016,42.2,25902937,35099892,18.8,1492,0,,
3/16/2016,42.1,25405918,34593279,18.0,1487,0,,
3/17/2016,42.1,24996422,34089925,18.0,1484,0,,
3/18/2016,42.1,24663526,33756168,18.0,1480,0,,
3/19/2016,42.1,24405093,33423859,17.5,1478,0,,
3/20/2016,42.0,24072842,33093000,17.0,1475,0,,
3/21/2016,42.0,23925128,32928114,17.0,1473,0,,
3/22/2016,42.1,24220505,33258249,17.3,1476,0,,
3/23/2016,42.0,24109743,33093000,17.5,1475,0,,
3/24/2016,42.0,23888214,32928114,17.0,1473,0,,
3/25/2016,42.1,24269705,33258249,17.3,1477,0,,
3/26/2016,42.0,24072842,33093000,17.0,1475,0,,
3/27/2016,42.0,24122909,33093000,17.3,1475,0,,
3/28/2016,42.0,23568025,32599429,17.0,1457,0,,
3/29/2016,42.1,24368166,33423859,18.0,1478,0,,
3/30/2016,42.1,24515832,33589832,18.0,1479,0,,
3/31/2016,42.1,24737344,33922865,18.0,1481,0,,
4/1/2016,42.1,24884982,34089925,18.0,1482,0,,
4/2/2016,42.1,24737344,33922865,18.0,1481,0,,
4/3/2016,42.1,24848429,33922865,18.0,1482,0,,
4/5/2016,42.1,25070583,34257347,18.0,1484,0,,
4/6/2016,42.2,25803353,35099892,18.7,1491,0,,
4/7/2016,42.2,26450115,35780450,19.0,1497,0,,
4/8/2016,42.3,27151274,36639297,19.3,1503,0,,
4/9/2016,42.3,27502332,36985373,20.0,1506,0,,
4/10/2016,42.3,28358855,38032293,20.3,1516,0,,
4/11/2016,42.4,28652541,38384165,20.8,1519,0,,
4/12/2016,42.4,29423760,39270184,21.0,1526,0,,
4/13/2016,42.6,32402824,42719659,23.0,1556,0,,
4/14/2016,42.8,35231405,46108224,25.3,1586,0,,
4/18/2016,46.3,112296972,135010087,82.5,2991,0,,
4/21/2016,47.3,145713920,170036347,106.8,4508,0,,
4/22/2016,47.4,147434366,171819024,108.1,4671,0,,
4/23/2016,47.4,147715574,172176647,108.2,4697,0,,
4/25/2016,47.3,146592461,171104866,107.7,4591,0,,
4/26/2016,47.3,145847366,170392158,107.0,4520,0,,
4/27/2016,47.3,145313606,169680898,106.8,4470,0,,
4/28/2016,47.3,144512902,168971087,106.0,4394,0,,
4/29/2016,47.3,143895788,168262726,105.5,4336,0,,
4/30/2016,47.2,143228596,167555814,105.0,4272,0,,
5/1/2016,47.2,142644784,166850351,104.5,4217,0,,
5/2/2016,47.2,142144328,166498163,104.0,4169,0,,
5/3/2016,47.2,141894132,166146337,104.0,4146,0,,
5/4/2016,47.2,141393708,165443772,103.8,4098,0,,
5/5/2016,47.2,141060092,165093033,103.3,4066,0,,
5/6/2016,47.2,140709862,164742656,103.0,4033,0,,
5/7/2016,47.2,140531931,164742656,103.0,4016,0,,
5/8/2016,47.1,140142712,164392642,103.0,3980,0,,
5/9/2016,47.1,140059324,164042990,103.0,3972,0,,
5/10/2016,47.1,140059324,164042990,103.0,3972,0,,
5/11/2016,47.1,139975936,164042990,103.0,3964,0,,
5/12/2016,47.1,139864709,164042990,102.7,3953,0,,
5/13/2016,47.1,139558868,163693700,102.0,3924,0,,
5/14/2016,47.1,139392092,163344772,102.0,3908,0,,
5/15/2016,47.1,139558900,163693700,102.3,3924,0,,
5/16/2016,47.1,139725676,163693700,102.3,3940,0,,
5/17/2016,47.1,139308704,163344772,102.0,3900,0,,
5/18/2016,47.1,139225284,163344772,102.0,3892,0,,
5/19/2016,47.1,139058444,162996207,102.0,3877,0,,
5/20/2016,47.1,139225284,163344772,102.0,3892,0,,
5/21/2016,47.1,139141864,163344772,102.0,3885,0,,
5/22/2016,47.1,139058444,162996207,102.0,3877,0,,
5/23/2016,47.1,138891636,162996207,102.0,3861,0,,
5/24/2016,47.1,138724860,162648004,102.0,3845,0,,
5/25/2016,47.1,138808248,162996207,102.0,3853,0,,
5/26/2016,47.1,138891636,162996207,102.0,3861,0,,
5/27/2016,47.1,138641472,162648004,102.0,3837,0,,
5/28/2016,47.1,138891636,162996207,102.0,3861,0,,
5/29/2016,47.1,138641472,162648004,102.0,3837,0,,
5/31/2016,47.2,141643936,165794873,104.0,4122,0,,
6/1/2016,47.3,144229332,168616726,106.0,4367,0,,
6/2/2016,47.3,144229364,168616726,106.0,4367,0,,
6/3/2016,47.2,143562176,167909089,105.3,4304,0,,
6/4/2016,47.2,142755947,166850351,105.0,4227,0,,
6/5/2016,47.2,142394556,166498163,104.3,4193,0,,
6/6/2016,47.2,141727292,165794873,104.0,4130,0,,
6/7/2016,47.2,141226868,165443772,103.8,4082,0,,
6/8/2016,47.2,140893316,165093033,103.3,4051,0,,
6/9/2016,47.2,140476320,164742656,103.0,4011,0,,
6/10/2016,47.2,140476320,164742656,103.0,4011,0,,
6/11/2016,47.1,139975904,164042990,102.8,3964,0,,
6/12/2016,47.1,139809096,164042990,102.5,3948,0,,
6/13/2016,47.1,139892516,164042990,102.8,3956,0,,
6/14/2016,47.1,139642256,163693700,102.0,3932,0,,
6/15/2016,47.1,139531072,163693700,102.0,3921,0,,
6/16/2016,47.1,139475480,163693700,102.0,3916,0,,
6/17/2016,47.1,139308704,163344772,102.0,3900,0,,
6/18/2016,47.1,139392092,163344772,102.0,3908,0,,
6/19/2016,47.1,139308704,163344772,102.0,3900,0,,
6/20/2016,47.1,139225284,163344772,102.0,3892,0,,
6/21/2016,47.1,139141864,163344772,102.0,3885,0,,
6/22/2016,47.1,138891636,162996207,102.0,3861,0,,
6/23/2016,47.1,138808248,162996207,102.0,3853,0,,
6/24/2016,47.1,138975056,162996207,102.0,3869,0,,
6/25/2016,47.1,138891636,162996207,102.0,3861,0,,
6/26/2016,47.1,138975024,162996207,102.0,3869,0,,
7/2/2016,45.8,100040440,121673081,73.0,2727,0,,
7/4/2016,45.8,100040440,121673081,73.0,2727,0,,
7/5/2016,45.8,98681576,120165741,72.0,2706,0,,
7/6/2016,45.8,98681576,120165741,72.0,2706,0,,
7/7/2016,45.8,98681576,120165741,72.0,2706,0,,
7/8/2016,47.6,156534918,181969396,114.8,5534,0,,
7/9/2016,47.5,153335329,178311658,112.6,5231,0,,
7/10/2016,47.4,149473889,173970193,109.7,4864,0,,
7/11/2016,47.4,147489296,172176647,108.4,4676,0,,
7/12/2016,47.3,146266793,170748331,107.4,4560,4.15,,
7/13/2016,47.3,145091164,169325812,106.2,4448,12.74,,
7/14/2016,47.3,144503376,168971087,106.0,4393,12.39,,
7/15/2016,47.3,144312752,168616726,106.0,4375,11.36,,
7/17/2016,47.2,143145176,167555814,105.0,4264,12.9,,
7/18/2016,47.2,142454119,166498163,104.4,4199,12.56,,
7/19/2016,47.2,142072825,166146337,104.0,4162,12.76,,
7/20/2016,47.2,141596249,165794873,104.0,4117,12.52,,
7/21/2016,47.2,141119655,165093033,103.4,4072,13.27,,
7/22/2016,47.2,140791397,164742656,103.1,4041,12.39,,
7/23/2016,47.2,140531931,164742656,103.0,4016,12.01,,
7/26/2016,47.3,145702795,170036347,106.8,4507,11,,
7/27/2016,47.5,152486120,177584458,112.0,5150,13,,
7/31/2016,47.3,145396988,169680898,106.8,4478,12.5,,
8/1/2016,47.3,144229364,168616726,106.0,4367,12.38,,
8/2/2016,47.3,143979168,168262726,106.0,4343,11.14,,
8/3/2016,47.2,142477923,166850351,104.7,4201,12.81,,
8/4/2016,47.2,142311168,166498163,104.0,4185,10.33,,
8/5/2016,47.2,141844067,166146337,104.0,4141,11.98,,
8/7/2016,47.2,143200768,167555814,105.0,4269,13.48,,
8/9/2016,47.2,142911664,167202901,105.0,4242,12.46,,
8/10/2016,47.2,141977488,166146337,104.0,4153,17.29,,
8/11/2016,47.2,141977488,166146337,104.0,4153,14.58,,
8/12/2016,47.2,141643904,165794873,104.0,4122,13.69,,
8/13/2016,47.2,141143480,165443772,103.5,4074,14.37,,
8/14/2016,47.2,140976704,165093033,103.0,4058,15.19,,
8/15/2016,47.2,140976704,165093033,103.0,4058,13.43,,
8/16/2016,47.1,140309488,164392642,103.0,3995,14.44,,
8/17/2016,47.2,140726540,164742656,103.0,4035,15.11,,
8/18/2016,47.2,140643152,164742656,103.0,4027,17.25,,
8/19/2016,47.2,140595486,164742656,103.0,4022,14.32,,
8/20/2016,47.2,140786103,164742656,103.0,4040,13.06,,
8/21/2016,47.1,139975936,164042990,103.0,3964,13.18,,
8/22/2016,47.1,139642299,163693700,102.3,3932,13.22,,
8/23/2016,47.1,139586664,163693700,102.0,3927,14.36,,
8/24/2016,47.1,139475480,163693700,102.0,3916,13.91,,
8/25/2016,47.1,139442125,163344772,102.0,3913,13.07,,
8/26/2016,47.1,139350398,163344772,102.0,3904,13.55,,
8/27/2016,47.2,140643106,164742656,103.1,4027,12.32,,
8/28/2016,47.4,148816456,173610759,109.3,4802,11.95,,
8/29/2016,47.6,154042979,179040307,113.0,5298,12.57,,
8/30/2016,47.5,152319370,177221401,112.0,5134,10,,
8/31/2016,47.4,150050819,174690148,110.2,4919,13.13,,
9/1/2016,47.4,148093643,172534632,108.8,4734,9.22,,
9/2/2016,47.3,146856546,171461764,107.9,4616,12.63,,
9/3/2016,47.3,145313616,169680898,106.9,4470,11.66,,
9/4/2016,47.3,144312720,168616726,106.0,4375,13.19,,
9/5/2016,47.3,143836224,168262726,105.6,4330,12.77,,
9/6/2016,47.3,144980016,169325812,106.5,4438,11.31,,
9/7/2016,47.3,146648060,171104866,107.8,4596,12.18,,
9/8/2016,47.3,146981644,171461764,108.0,4628,13.48,,
9/9/2016,47.3,146203275,170748331,107.3,4554,14,,
9/10/2016,47.3,145480408,170036347,107.0,4486,13.82,,
9/11/2016,47.3,144535131,168971087,106.0,4396,8.79,,
9/12/2016,47.3,144062612,168262726,105.6,4351,29.04,,
9/13/2016,47.3,145040650,169325812,106.4,4444,30.6,,
9/14/2016,47.3,146227398,170748331,107.3,4556,13.58,,
9/15/2016,47.3,145647202,170036347,107.0,4501,12.9,,
9/16/2016,47.3,144794645,168971087,106.2,4420,13.27,,
9/17/2016,47.3,144053308,168262726,105.8,4350,12.97,,
9/18/2016,47.2,143550274,167909089,105.1,4303,13.57,,
9/19/2016,47.2,142904235,167202901,105.0,4241,13.84,,
9/20/2016,47.2,142102602,166146337,104.1,4165,13.82,,
9/21/2016,47.2,141643904,165794873,104.0,4122,13.3,,
9/22/2016,47.2,141347332,165443772,104.0,4094,11.7,,
9/23/2016,47.2,141435386,165443772,103.9,4102,13.61,,
9/24/2016,47.2,140929054,165093033,103.1,4054,13.13,,
9/25/2016,47.1,140420709,164392642,103.0,4006,13.73,,
9/26/2016,47.1,140161255,164392642,103.0,3981,13.57,,
9/27/2016,47.1,139938860,164042990,102.9,3960,13.59,,
9/28/2016,47.1,140017614,164042990,102.9,3968,13.16,,
9/29/2016,47.1,139934210,164042990,102.8,3960,13.44,,
9/30/2016,47.1,139600578,163693700,102.1,3928,13.58,,
10/1/2016,47.1,139475480,163693700,102.0,3916,13.61,,
10/2/2016,47.1,139266978,163344772,102.0,3896,13.42,,
10/3/2016,47.1,139225268,163344772,102.0,3892,13.4,,
10/4/2016,47.1,139213367,163344772,102.0,3891,13.45,,
10/5/2016,47.1,139160402,163344772,102.0,3886,13.39,,
10/6/2016,47.1,139141864,163344772,102.0,3885,13.44,,
10/7/2016,47.1,139350382,163344772,102.1,3904,13.18,,
10/8/2016,47.1,139708992,163693700,102.2,3938,13.62,,
10/9/2016,47.1,139475480,163693700,102.0,3916,13.84,,
10/10/2016,47.1,139642277,163693700,102.2,3932,13.18,,
10/11/2016,47.1,139642256,163693700,102.0,3932,13.44,,
10/12/2016,47.1,139642299,163693700,102.3,3932,13.07,,
10/13/2016,47.1,139975936,164042990,103.0,3964,13.08,,
10/14/2016,47.1,140442957,164392642,103.2,4008,13.34,,
10/15/2016,47.1,139842464,164042990,102.6,3951,12.64,,
10/16/2016,47.1,139892516,164042990,102.8,3956,12.94,,
10/17/2016,47.1,140242800,164392642,103.0,3989,13.45,,
10/18/2016,47.2,140476292,164742656,103.0,4011,12.86,,
10/19/2016,47.2,141477132,165794873,103.8,4106,12.3,,
10/20/2016,47.2,142060940,166146337,104.3,4161,12.65,,
10/21/2016,47.2,142311168,166498163,104.3,4185,12.83,,
10/22/2016,47.2,143478788,167909089,105.3,4296,13.17,,
10/23/2016,47.3,144145944,168616726,106.0,4359,13.5,,
10/24/2016,47.3,144646374,168971087,106.0,4406,12.86,,
10/25/2016,47.3,144979952,169325812,106.0,4438,12.87,,
10/26/2016,47.3,145563828,170036347,107.0,4494,12.06,,
10/27/2016,47.4,148849834,173610759,109.2,4805,12.56,,
10/28/2016,47.4,147815672,172534632,108.3,4707,13.7,,
10/29/2016,47.4,148899844,173610759,109.3,4810,13.08,,
10/30/2016,47.4,149984086,174690148,110.0,4913,13.54,,
10/31/2016,47.4,150428885,175050669,110.3,4955,13.18,,
11/1/2016,47.5,151068300,175772797,111.0,5016,12.79,,
11/2/2016,47.5,152452816,177221401,112.0,5147,13.14,,
11/3/2016,47.6,154070768,179040307,113.3,5300,13.46,,
11/4/2016,47.6,155655360,180868271,114.0,5451,13.43,,
11/5/2016,47.6,156044608,181234950,114.7,5488,13.03,,
11/6/2016,47.6,155155032,180501954,114.0,5403,13.2,,
11/7/2016,47.6,155071612,180135999,114.0,5395,12.18,,
11/8/2016,47.6,155155000,180501954,114.0,5403,12.36,,
11/9/2016,47.6,155071608,180135999,113.8,5395,11.29,,
11/10/2016,47.6,154154184,179405175,113.0,5308,13.02,,
11/11/2016,47.6,154737996,179770406,113.8,5364,12.8,,
11/12/2016,47.5,153386883,178311658,112.6,5236,12.8,,
11/13/2016,47.5,153386886,178311658,112.6,5236,12.85,,
11/14/2016,47.5,152509963,177584458,112.0,5152,13,,
11/15/2016,47.5,152430528,177221401,112.0,5145,12.72,,
11/16/2016,47.5,152541712,177584458,112.0,5155,12.88,,
11/17/2016,47.5,152819732,177947877,112.3,5182,12.81,,
11/18/2016,47.5,151919030,176858706,111.6,5096,12.91,,
11/19/2016,47.5,151852294,176858706,111.2,5090,12.84,,
11/20/2016,47.5,151652138,176496374,111.4,5071,12.88,,
11/21/2016,47.5,151318528,176134404,111.0,5039,12.9,,
11/22/2016,47.5,150901500,175772797,110.8,5000,12.75,,
11/23/2016,47.4,150317688,175050669,110.5,4944,13.07,,
11/24/2016,47.4,148983299,173610759,109.6,4818,12.96,,
11/25/2016,47.4,148399488,172892979,109.0,4763,12.72,,
11/26/2016,47.3,146870459,171461764,107.7,4617,12.78,,
11/27/2016,47.3,145847366,170392158,107.0,4520,12.96,,
11/28/2016,47.3,144979984,169325812,106.3,4438,12.86,,
11/29/2016,47.3,144179331,168616726,105.6,4362,12.76,,
11/30/2016,47.2,142444589,166498163,104.4,4198,12.94,,
12/1/2016,47.2,141977552,166146337,104.0,4154,12.4,,
12/2/2016,47.1,139775728,163693700,102.4,3945,13.22,,
12/3/2016,47.1,139575568,163693700,102.4,3926,12.91,,
12/4/2016,47.1,138391244,162300163,101.5,3813,12.84,,
12/5/2016,47.0,136573130,160566394,100.0,3641,13.22,,
12/6/2016,47.0,134771621,158497827,99.2,3470,12.79,,
12/7/2016,47.0,133859773,157811202,98.7,3384,12.61,,
12/8/2016,46.9,133308405,157126027,98.0,3340,12.72,,
12/9/2016,46.9,130864836,154739326,96.0,3218,12.65,,
12/10/2016,46.8,130278923,154060673,95.3,3210,12.85,,
12/11/2016,46.8,128313000,152033406,94.3,3186,12.63,,
12/12/2016,46.7,127254353,150689140,93.5,3173,13.26,,
12/13/2016,46.7,125858552,149350671,92.5,3155,9.7,,
12/14/2016,46.7,124874946,148350623,91.8,3143,12.94,,
12/15/2016,46.6,122950478,146029859,90.4,3120,12.69,,
12/16/2016,46.6,121369890,144383038,88.8,3101,11.33,,
12/17/2016,46.5,120038603,143072103,87.9,3085,13.47,,
12/18/2016,46.5,119651582,142745275,87.8,3080,12.89,,
12/19/2016,46.5,118285137,141116569,86.8,3064,12.07,,
12/20/2016,46.4,116395096,139174077,85.4,3041,12.59,,
12/21/2016,46.4,115362085,138207722,84.8,3029,12.85,,
12/22/2016,46.3,114666172,137565296,84.3,3021,13.1,,
12/23/2016,46.3,114313115,136924320,84.0,3016,12.39,,
12/24/2016,46.3,111961764,134692316,82.0,2989,13.21,,
12/25/2016,46.2,111886806,134374907,82.0,2988,12.57,,
12/26/2016,46.2,111335782,133741177,81.8,2981,12.53,,
12/27/2016,46.2,111233804,133741177,81.5,2980,12.17,,
12/28/2016,46.2,110648956,133108895,81.2,2973,12.16,,
12/29/2016,46.1,108695500,131220746,79.5,2950,12.51,,
12/30/2016,46.1,108423738,130907323,79.3,2945,12.49,,
12/31/2016,46.1,107291383,129657252,78.6,2930,12.85,,
1/1/2017,46.1,106626464,128723502,78.2,2919,12.76,,
1/2/2017,46.0,105726885,127793014,77.6,2902,12.73,,
1/3/2017,46.0,104407475,126557434,76.4,2861,12.56,,
1/4/2017,46.0,104035627,125941818,76.4,2851,12.74,,
1/5/2017,46.0,103650873,125634553,75.9,2834,12.75,,
1/6/2017,45.9,102468242,124409117,74.9,2783,12.72,,
1/7/2017,45.9,100928812,122581832,73.8,2740,12.83,,
1/8/2017,45.8,100151303,121673081,73.3,2728,12.82,,
1/9/2017,45.8,98975096,120466484,72.6,2711,13.04,,
1/10/2017,45.8,98816322,120466484,72.3,2708,12.7,,
1/11/2017,45.8,98250566,119565340,71.9,2701,12.89,,
1/12/2017,45.8,98240775,119565340,71.8,2700,12.98,,
1/13/2017,45.8,98008132,119565340,71.5,2697,12.77,,
1/14/2017,45.8,97848932,119265684,71.4,2695,12.69,,
1/15/2017,45.8,97981186,119265684,71.5,2697,12.8,,
1/16/2017,45.8,98101384,119565340,71.6,2698,12.7,,
1/17/2017,45.8,97806069,119265684,71.3,2694,13.03,,
1/18/2017,45.8,97963204,119265684,71.6,2696,12.87,,
1/19/2017,45.8,97971377,119265684,71.6,2696,12.88,,
1/20/2017,45.8,98118320,119565340,71.7,2699,13.01,,
1/21/2017,45.8,98344875,119865359,71.9,2702,12.9,,
1/22/2017,45.8,98044868,119565340,71.6,2698,12.9,,
1/23/2017,45.8,98265281,119565340,71.8,2701,12.72,,
1/24/2017,45.8,98142829,119565340,71.7,2699,12.8,,
1/25/2017,45.8,98225720,119565340,71.8,2700,12.88,,
1/26/2017,45.3,85777104,105590481,62.8,2529,12.99,,
1/27/2017,45.1,79883607,99190002,58.5,2448,12.16,,
1/28/2017,45.0,78857679,98096438,57.9,2433,12.83,,
1/29/2017,45.0,77726752,96737635,56.7,2400,12.99,,
1/30/2017,44.9,75818452,94582389,55.4,2354,13.16,,
1/31/2017,44.8,74162929,92715569,54.4,2328,13.01,,
2/1/2017,44.8,74877950,93513461,54.8,2337,12.72,,
2/2/2017,44.8,74405479,92981171,54.6,2331,12.99,,
2/3/2017,44.8,73397564,91920938,54.0,2319,12.82,,
2/4/2017,44.8,72687738,91129567,53.2,2310,13.03,,
2/5/2017,44.7,71484033,89556607,52.4,2295,12.78,,
2/6/2017,44.7,70734571,88775018,51.8,2286,12.76,,
2/7/2017,44.6,69571525,87479615,50.7,2272,12.74,,
2/8/2017,44.6,68642470,86449814,50.0,2260,12.62,,
2/9/2017,44.5,67396999,84915981,49.1,2245,12.83,,
2/10/2017,44.5,66654220,84153955,48.7,2236,12.67,,
2/11/2017,44.5,66076730,83395190,48.3,2229,12.83,,
2/12/2017,44.4,65207523,82388575,47.6,2219,12.77,,
2/13/2017,44.4,64037238,81138458,46.8,2204,12.81,,
2/14/2017,44.3,63509554,80640947,46.2,2198,11.53,,
2/15/2017,44.4,63731521,80889522,46.4,2201,12.71,,
2/16/2017,44.3,62736419,79650273,45.9,2189,12.99,,
2/17/2017,44.3,61750388,78665396,45.1,2177,12.92,,
2/18/2017,44.2,60674637,77442450,44.3,2164,12.44,,
2/19/2017,44.2,59812196,76470615,44.0,2154,13.06,,
2/20/2017,44.1,58571473,75023730,42.8,2138,13.04,,
2/21/2017,44.1,57870493,74305179,42.0,2129,12.66,,
2/22/2017,44.0,56630763,72877858,41.1,2114,12.89,,
2/23/2017,44.0,55592543,71698387,40.8,2010,12.99,,
2/24/2017,43.9,54640124,70527973,40.0,1863,12.88,,
2/25/2017,43.9,53717685,69135431,39.0,1809,12.75,,
